SEBI REPORT AS ON Reporting date 24-NOV-2025,,,
,,,
,,,
Sr.No.,Particulars,Rs. In Lakhs ,
NIF100IETF,ICICI PRUD NIFTY 100 ETF,225443,64.92
NIF10GETF,UTIAMC - NIF10GETF,2350,0.62
NIF5GETF,UTIAMC - NIF5GETF,11588,7.38
NIFMID150,UTIAMC - NIFMID150,17900,39.29
NIFTY1,KOTAK NIFTY ETF,36519,101.75
NIFTY100EW,KOTAKMAMC - NIFTY100EW,18304,6.24
NIFTY50ADD,DSPAMC - DSPN50ETF,4975,12.80
NIFTYBEES,NIP IND ETF NIFTY BEES,4310502,12214.60
NIFTYBETF,BFAM - NIFTYBETF,1035,2.72
NIFTYCASE,ZERODHAAMC - NIFTYCASE,13699,1.41
NIFTYETF,MIRAEAMC - MAN50ETF,93299,251.07
NIFTYIETF,ICICI PRUD NIFTY ETF,409173,1134.65
NIFTYQLITY,BIRLASLAMC - NIFTYQLITY,13485,2.84
NIITLTD,NIIT LIMITED,2806894,3936.32
NIITMTS,NIIT LEARNING SYSTEMS LTD,121854,433.94
NILAINFRA,NILA INFRASTRUCTURES LTD,52744,6.56
NILASPACES,NILA SPACES LIMITED,1419,0.24
NILKAMAL,NILKAMAL LIMITED,9764,161.40
NINSYS,NINTEC SYSTEMS LIMITED,2350,12.27
NIPPOBATRY,INDO-NATIONAL LIMITED,200,0.86
NITCO,NITCO LIMITED,1690725,1898.21
NITINSPIN,NITIN SPINNERS LIMITED,298565,1091.28
NIVABUPA,NIVA BUPA HEALTH INS CO L,6262210,5201.82
NLCINDIA,NLC INDIA LIMITED,5284331,13074.41
NMDC,NMDC LTD.,27233353,20487.51
NOCIL,NOCIL LIMITED,2450531,5049.81
NORTHARC,NORTHERN ARC CAPITAL LTD,3175174,8104.27
NOVAAGRI,NOVA AGRITECH LIMITED,22573,12.47
NPBET,TATAAML - NPBET,1116,3.19
NPST,NETWORK PEOPLE SRV TECH L,46099,899.94
NRBBEARING,NRB BEARING LIMITED,477080,1412.48
NRL,NUPUR RECYCLERS LIMITED,31193,24.48
NSIL,NALWA SONS INVESTMENT LTD,3442,257.87
NSLNISP,NMDC STEEL LIMITED,22299841,10055.57
NTPC,NTPC LTD,8875546,30578.67
NTPCGREEN,NTPC GREEN ENERGY LIMITED,16468504,17306.56
NUCLEUS,NUCLEUS SOFTWARE EXPORTS,65107,732.40
NUVAMA,NUVAMA WEALTH MANAGE LTD,100297,7064.94
NUVOCO,NUVOCO VISTAS CORP LTD,833102,3440.14
NV20,KOTAKMAMC - KTKNV20ETF,4220,6.45
NV20BEES,NIP IND ETF ETF NV20,15803,23.56
NV20IETF,ICICI PRUDENTIAL NV20 ETF,645417,94.22
NYKAA,FSN E COMMERCE VENTURES,1837063,4488.36
OAL,ORIENTAL AROMATICS LTD,21785,97.95
OBCL,ORISSA BENGAL CARRIER LTD,1382,0.84
OBEROIRLTY,OBEROI REALTY LIMITED,378869,6901.19
OCCL,ORIENTAL CARBN & CHEM LTD,616,1.93
OCCLLTD,OCCL LIMITED,20101,24.34
OFSS,ORACLE FIN SERV SOFT LTD.,308227,27070.74
OIL,OIL INDIA LTD,2802950,12721.36
OILCOUNTUB,OIL COUNTRY TUBULAR LTD,1938,1.21
OILIETF,ICICIPRAMC - OILIETF,1639866,195.87
OLAELEC,OLA ELECTRIC MOBILITY LTD,2726928,1653.84
OLECTRA,OLECTRA GREENTECH LIMITED,2176798,32636.71
OMAXAUTO,OMAX AUTOS LTD,4002,3.96
OMAXE,OMAXE LIMITED,432856,389.12
OMFREIGHT,OM FREIGHT FORWARDERS LTD,18889,18.30
OMINFRAL,OM INFRA LIMITED,522410,609.54
ONEPOINT,ONE POINT ONE SOL LTD,1742199,851.78
ONESOURCE,ONESOURCE SPECL PHARMA L,225652,4439.90
ONGC,OIL AND NATURAL GAS CORP.,10720418,27512.63
ONMOBILE,ONMOBILE GLOBAL LTD.,1373130,903.42
ONWARDTEC,ONWARD TECHNOLOGIES LTD,40044,118.59
OPTIEMUS,OPTIEMUS INFRACOM LTD,646077,3806.62
ORCHPHARMA,ORCHID PHARMA LIMITED,212388,1737.05
ORICONENT,ORICON ENTERPRISES LTD,143222,75.02
ORIENTBELL,ORIENT BELL LIMITED,759,3.18
ORIENTCEM,ORIENT CEMENT LTD.,2742512,6326.19
ORIENTCER,ORIENT CERATECH LIMITED,54462,21.00
ORIENTELEC,ORIENT ELECTRIC LIMITED,401357,829.20
ORIENTHOT,ORIENT HOTELS LTD,2566598,3475.20
ORIENTPPR,ORIENT PAPER AND INDS LTD,3031882,977.46
ORIENTTECH,ORIENT TECHNOLOGIES LTD,608945,2637.72
ORISSAMINE,ORISSA MIN DEV CO LTD,41575,2408.55
OSWALAGRO,OSWAL AGRO MILLS LTD,122578,102.92
OSWALGREEN,OSWAL GREENTECH LIMITED,340002,139.49
OSWALPUMPS,OSWAL PUMPS LIMITED,689907,5034.51
PACEDIGITK,PACE DIGITEK LIMITED,393967,872.13
PAGEIND,PAGE INDUSTRIES LTD,14872,6282.35
PAISALO,PAISALO DIGITAL LIMITED,17817052,6597.01
PAKKA,PAKKA LIMITED,262799,433.12
PANACEABIO,PANACEA BIOTEC LTD,441218,1830.40
PANAMAPET,PANAMA PETROCHEM LTD,115796,378.72
PANCARBON,PANA CARBON IND CO LTD,100,0.50
PARACABLES,PARAMOUNT COMM LTD,2338381,1237.01
PARADEEP,PARADEEP PHOSPHATES LTD,9804373,17597.02
PARAGMILK,PARAG MILK FOODS LTD.,3626046,8347.62
PARAS,PARAS DEF AND SPCE TECH L,748333,5681.23
PARKHOTELS,PARKHOTELS,4531268,6917.05
PARSVNATH,PARSVNATH DEVELOPER LTD,304318,46.62
PASUPTAC,PASUPATI ACRYLON LIMITED,5050,2.63
PATANJALI,PATANJALI FOODS LIMITED,3355312,20342.12
PATELENG,PATEL ENGINEERING LTD.,5804158,2444.52
PATELRMART,PATEL RETAIL LIMITED,300534,683.69
PATINTLOG,PATEL INT. LOG. LTD,102610,17.59
PAVNAIND,PAVNA INDUSTRIES LIMITED,35483,14.24
PAYTM,ONE 97 COMMUNICATIONS LTD,1502605,15471.34
PCBL,PCBL CHEMICAL LIMITED,4632839,18406.28
PCJEWELLER,PC JEWELLER LTD,91105067,11941.63
PDMJEPAPER,PUDUMJEE PAPER PRO. LTD,131620,158.68
PDSL,PDS LIMITED,431908,1704.04
PEARLPOLY,PEARL POLYMERS LTD,1332,0.39
PEL,PIRAMAL ENTERPRISES LTD,7,0.08
PENIND,PENNAR INDUSTRIES LTD,1939631,4439.77
PENINLAND,PENINSULA LAND LIMITED,174105,61.36
PERSISTENT,PERSISTENT SYSTEMS LTD,143922,8311.39
PETRONET,PETRONET LNG LIMITED,2961927,8675.04
PFC,POWER FIN CORP LTD.,20585834,83681.62
PFIZER,PFIZER LTD,63597,3388.53
PFOCUS,PRIME FOCUS LIMITED,972685,1702.99
PFS,PTC INDIA FIN SERV LTD,2468768,976.44
PGEL,PG ELECTROPLAST LTD,2854191,15837.54
PGHH,P&G HYGIENE & HEALTH CARE,8971,1228.56
PGHL,PROCTER & GAMBLE HEALTH L,15931,973.38
PGIL,PEARL GLOBAL IND LIMITED,119962,1897.47
PHARMABEES,NIPPONAMC - NETFPHARMA,5660600,1283.23
PHOENIXLTD,THE PHOENIX MILLS LTD,137161,2308.09
PICCADIL,PICCADILY AGRO INDUSTRI L,315927,2138.06
PIDILITIND,PIDILITE INDUSTRIES LTD,449859,6801.99
PIIND,PI INDUSTRIES LTD,179350,6685.07
PILANIINVS,PILANI INV & IND COR LTD,4281,228.07
PILITA,PIL ITALICA LIFESTYLE LTD,70649,10.11
PIRAMALFIN,PIRAMAL FINANCE LIMITED,209,3.35
PITTIENG,PITTI ENGINEERING LIMITED,150308,1494.54
PIXTRANS,PIX TRANSMISSIONS LIMITED,31852,492.54
PLASTIBLEN,PLASTIBLENDS INDIA LTD,1550,3.06
PLATIND,PLATINUM INDUSTRIES LTD,467526,1406.97
PLAZACABLE,PLAZA WIRES LIMITED,16294,8.25
PNB,PUNJAB NATIONAL BANK,27628869,30987.88
PNBGILTS,PNB GILTS LIMITED,4001876,4100.96
PNBHOUSING,PNB HOUSING FIN LTD.,1951561,17862.30
PNCINFRA,PNC INFRATECH LTD.,1778147,5557.87
PNGJL,P N GADGIL JEWELLERS LTD,741615,4681.15
POCL,PONDY OXIDES & CHEM LTD,356778,4709.56
POKARNA,POKARNA LIMITED,225106,2024.47
POLICYBZR,PB FINTECH LIMITED,289795,5284.24
POLYCAB,POLYCAB INDIA LIMITED,156263,10544.19
POLYMED,POLY MEDICURE LIMITED,285459,6124.70
POLYPLEX,POLYPLEX CORPORATION LTD,342807,3913.62
PONNIERODE,PONNIE SUGARS (ERODE) LTD,20186,63.88
POONAWALLA,POONAWALLA FINCORP LTD,5115767,23993.87
POWERGRID,POWER GRID CORP. LTD.,7059993,20480.41
POWERINDIA,HITACHI ENERGY INDIA LTD,34600,6815.78
POWERMECH,POWER MECH PROJECTS LTD.,348372,9730.34
PPL,PRAKASH PIPES LIMITED,238390,817.71
PPLPHARMA,PIRAMAL PHARMA LIMITED,8983717,18425.03
PRABHA,PRABHA ENERGY LIMITED,27989,60.57
PRAJIND,PRAJ INDUSTRIES LTD,4907422,21178.84
PRAKASH,PRAKASH INDUSTRIES LTD,4068997,6593.08
PRAKASHSTL,PRAKASH STEELAGE LTD,1080,0.09
PRECAM,PRECISION CAMSHAFTS LTD.,722742,1526.30
PRECWIRE,PRECISION WIRES INDIA LTD,484557,1027.48
PREMEXPLN,PREMIER EXPLOSIVES LTD,994002,5899.48
PREMIERENE,PREMIER ENERGIES LIMITED,4810479,50676.65
PREMIERPOL,PREMIER POLYFILM LTD,7976,3.85
PRESTIGE,PRESTIGE ESTATE LTD,299519,5022.62
PRICOLLTD,PRICOL LIMITED,429664,2301.05
PRIMESECU,PRIME SECURITIES LIMITED,855100,2328.79
PRIMO,PRIMO CHEMICALS LIMITED,9219,2.41
PRINCEPIPE,PRINCE PIPES FITTINGS LTD,885973,3136.36
PRITI,PRITI INTERNATIONAL LTD,477,0.41
PRITIKAUTO,PRITIKA AUTO INDUS LTD,57368,12.93
PRIVISCL,PRIVI SPECIALITY CHE LTD,319465,7959.15
PROSTARM,PROSTARM INFO SYSTEMS LTD,540360,1062.43
PROTEAN,PROTEAN EGOV TECHNO LTD,1258365,12031.07
PROZONER,PROZONE REALTY LIMITED,34454,16.96
PRSMJOHNSN,PRISM JOHNSON LIMITED,1351241,2188.85
PRUDENT,PRUDENT CORP ADV SER LTD,39380,1028.64
PSB,PUNJAB & SIND BANK,9139654,3078.62
PSPPROJECT,PSP PROJECTS LIMITED,521517,4338.30
PSUBANK,KOTAK PSU BANK,32236,256.30
PSUBANKADD,DSPAMC - DSPPSBKETF,62403,50.45
PSUBNKBEES,NIP IND ETF PSU BANK BEES,11810193,10495.40
PSUBNKIETF,ICICIPRAMC - PSUBANKICI,494487,395.65
PTC,PTC INDIA LIMITED,3471993,6175.07
PTCIL,PTC INDUSTRIES LIMITED,21391,3235.89
PTL,PTL ENTERPRISES LTD,7859,3.20
PUNJABCHEM,PUNJAB CHEM & CROP PROT L,19085,250.29
PURVA,PURAVANKARA LIMITED,770952,2194.46
PVP,PVP VENTURES LIMITED,284,0.07
PVRINOX,PVR INOX LIMITED,1017663,11893.42
PVSL,POPULAR VEHICLES N SER L,87566,124.69
PVTBANIETF,ICICIPRAMC - ICICIBANKP,1090756,303.55
PVTBANKADD,DSPAMC - DSPPVBKETF,38782,10.71
PYRAMID,PYRAMID TECHNOPLAST LTD,44926,79.26
QGOLDHALF,QUANTUM GOLD FUND,294837,287.92
QNIFTY,QUANTUM NIFTY 50 ETF,234,6.38
QPOWER,QUALITY POWER ELEC EQUP L,942803,7611.80
QUADFUTURE,QUADRANT FUTURE TEK LTD,768691,2982.04
QUAL30IETF,ICICIPRAMC - ICICIQTY30,390078,84.82
QUESS,QUESS CORP LIMITED,836859,2284.63
QUICKHEAL,QUICK HEAL TECH LTD,623723,2189.54
RACE,RACE ECO CHAIN LIMITED,56466,140.34
RACLGEAR,RACL GEARTECH LIMITED,90320,998.23
RADHIKAJWE,RADHIKA JEWELTECH LIMITED,509993,472.12
RADIANTCMS,RADIANT CASH MGMT SER LTD,292146,181.33
RADICO,RADICO KHAITAN LTD,139726,4483.35
RADIOCITY,MUSIC BROADCAST LIMITED,18094,1.70
RAILTEL,RAILTEL CORP OF IND LTD,6875429,27856.45
RAIN,RAIN INDUSTRIES LIMITED,7227598,10032.64
RAINBOW,RAINBOW CHILDRENS MED LTD,198376,2810.99
RAJESHEXPO,RAJESH EXPORTS LTD,1821412,3932.41
RAJOOENG,RAJOO ENGINEERS LIMITED,914023,885.66
RAJRATAN,RAJRATAN GLOBAL WIRE LTD,475185,1823.60
RAJSREESUG,RAJSHREE SUGAR & CHEMICAL,5931,2.51
RALLIS,RALLIS INDIA LTD,1595526,4840.21
RAMASTEEL,RAMA STEEL TUBES LIMITED,59636274,6271.98
RAMCOCEM,THE RAMCO CEMENTS LIMITED,454908,4681.87
RAMCOIND,RAMCO INDUSTRIES LIMITED,749519,2424.72
RAMCOSYS,RAMCO SYSTEMS LTD.,92983,558.99
RAMKY,RAMKY INFRA LTD,1610102,9608.51
RAMRAT,RAM RATNA WIRES LIMITED,91722,602.66
RANASUG,RANA SUGARS LTD.,185540,35.16
RANEHOLDIN,RANE HOLDINGS LIMITED,21120,336.55
RATEGAIN,RATEGAIN TRAVEL TECHN LTD,2848937,16837.18
RATNAMANI,RATNAMANI MET & TUB LTD.,58599,1518.29
RATNAVEER,RATNAVEER PRECISION ENG L,401065,620.69
RAYMOND,RAYMOND LTD,857899,5799.09
RAYMONDLSL,RAYMOND LIFESTYLE LIMITED,457510,5508.00
RAYMONDREL,RAYMOND REALTY LIMITED,868034,5305.45
RBA,RESTAURANT BRAND ASIA LTD,7913334,6082.49
RBLBANK,RBL BANK LIMITED,9142747,25275.92
RBZJEWEL,RBZ JEWELLERS LIMITED,127350,197.00
RCF,RASHTRIYA CHEMICALS & FER,9698494,15745.77
RECLTD,REC LIMITED,20370302,81279.67
REDINGTON,REDINGTON LIMITED,3517451,10223.97
REDTAPE,REDTAPE LIMITED,1333749,1943.56
REFEX,REFEX INDUSTRIES LIMITED,492944,1868.03
REGAAL,REGAAL RESOURCES LIMITED,326060,294.72
RELAXO,RELAXO FOOT LTD.,734006,3485.73
RELCHEMQ,RELIANCE CHEMOTEX IND LTD,226,0.40
RELIANCE,RELIANCE INDUSTRIES LTD,3953594,56177.73
RELIGARE,RELIGARE ENTER. LTD.,5945986,15303.95
RELINFRA,RELIANCE INFRASTRUCTU LTD,173958,428.45
RELTD,RAVINDRA ENERGY LIMITED,101252,168.03
REMSONSIND,REMSONS INDUSTRIES LTD,199052,282.91
RENUKA,SHREE RENUKA SUGARS LTD,21566520,7545.29
REPCOHOME,REPCO HOME FINANCE LTD,698110,2971.90
REPRO,REPRO INDIA LIMITED,12370,66.97
RESPONIND,RESPONSIVE INDUSTRIES LTD,910880,1999.53
RGL,RENAISSANCE GLOBAL LTD,1218308,1633.50
RHETAN,RHETAN TMT LIMITED,44763,10.65
RHIM,RHI MAGNESITA INDIA LTD,844679,4237.43
RICOAUTO,RICO AUTO INDUSTRIES LTD,1203070,1251.12
RIIL,RELIANCE INDUSTRIAL INFRA,455856,4609.23
RISHABH,RISHABH INSTRUMENTS LTD,3269,12.57
RITCO,RITCO LOGISTICS LIMITED,115565,348.54
RITES,RITES LIMITED,4898315,13837.19
RKEC,RKEC PROJECTS LIMITED,828,0.52
RKFORGE,RAMKRISHNA FORGINGS LTD,2414150,14952.26
RKSWAMY,R K SWAMY LIMITED,71671,116.87
RMDRIP,R M DRIP & SPRINK SYS LTD,450323,353.47
RML,RANE (MADRAS) LIMITED,26354,229.64
RNBDENIMS,R&B DENIMS LIMITED,13935,19.46
ROHLTD,ROYAL ORCHID HOTELS LTD,208797,969.21
ROLEXRINGS,ROLEX RINGS LIMITED,1417434,1861.30
ROSSARI,ROSSARI BIOTECH LIMITED,189795,1329.23
ROSSELLIND,ROSSELL INDIA LIMITED,118,0.07
ROSSTECH,ROSSELL TECHSYS LIMITED,93818,670.36
ROTO,ROTO PUMPS LIMITED,850633,744.36
ROUTE,ROUTE MOBILE LIMITED,1051489,9777.20
RPEL,RAGHAV PRODUCTIVITY ENH L,108511,827.37
RPGLIFE,RPG LIFE SCIENCES LTD,19359,468.06
RPOWER,RELIANCE POWER LTD.,17983994,7828.44
RPPINFRA,R.P.P INFRA PROJECTS LTD,48527,65.20
RPPL,RAJSHREE POLYPACK LTD,22820,5.28
RPSGVENT,RPSG VENTURES LIMITED,541021,5095.37
RPTECH,RASHI PERIPHERALS LIMITED,237214,783.60
RRKABEL,R R KABEL LIMITED,312903,4348.59
RSSOFTWARE,R. S. SOFTWARE (INDIA) LI,0,0.00
RSWM,RSWM LIMITED,337120,576.42
RSYSTEMS,R SYS INTERNATIONAL LTD,379631,1716.07
RTNINDIA,RATTANINDIA ENT LIMITED,14948178,8393.29
RTNPOWER,RATTANINDIA POWER LIMITED,23451889,3012.75
RUBFILA,RUBFILA INTERNATIONAL LTD,132031,109.66
RUBYMILLS,THE RUBY MILLS LTD,4656,11.62
RUCHIRA,RUCHIRA PAPERS LIMITED,60159,90.53
RUPA,RUPA & COMPANY LTD,505651,1095.16
RUSHIL,RUSHIL DECOR LIMITED,914938,303.47
RUSTOMJEE,KEYSTONE REALTORS LIMITED,88736,529.80
RVNL,RAIL VIKAS NIGAM LIMITED,19070720,70841.40
SAATVIKGL,SAATVIK GREEN ENERGY LTD,93990,443.22
SABTNL,SRI ADHIKARI BRO TELE N L,30620,363.62
SADBHAV,SADBHAV ENGINEERING LTD,540925,69.60
SAFARI,SAFARI IND (INDIA) LTD,39507,862.07
SAGCEM,SAGAR CEMENTS LIMITED,344603,876.72
SAGILITY,SAGILITY LIMITED,67897956,34837.23
SAHYADRI,SAHYADRI INDUSTRIES LTD,1681,5.03
SAIL,STEEL AUTHORITY OF INDIA,22717954,30808.26
SAILIFE,SAI LIFE SCIENCES LIMITED,480778,4216.47
SAKAR,SAKAR HEALTHCARE LIMITED,2379,7.71
SAKHTISUG,SAKTHI SUGARS LTD,1076942,453.97
SAKSOFT,SAKSOFT LIMITED,579292,1254.25
SAKUMA,SAKUMA EXPORTS LIMITED,35040,1.18
SALASAR,SALASAR TECHNO ENGG. LTD.,27907972,2927.70
SALSTEEL,S.A.L. STEEL LTD.,5000,1.14
SALZERELEC,SALZER ELECTRONICS LTD,268469,2299.68
SAMBHV,SAMBHV STEEL TUBES LTD,2924181,3351.78
SAMHI,SAMHI HOTELS LIMITED,3490553,6871.08
SAMMAANCAP,SAMMAAN CAPITAL LIMITED,35812273,56150.05
SANATHAN,SANATHAN TEXTILES LIMITED,54757,279.00
SANDESH,SANDESH LTD,97,1.17
SANDHAR,SANDHAR TECHNOLOGIES LTD,454817,2409.63
SANDUMA,SANDUR MANG & IRON ORES L,3193028,6644.75
SANGAMIND,SANGAM (INDIA) LTD,40396,182.66
SANGHIIND,SANGHI INDUSTRIES LTD,929660,681.50
SANGHVIMOV,SANGHVI MOVERS LTD,1205569,4100.06
SANOFI,SANOFI INDIA LIMITED,56658,2869.42
SANOFICONR,SANOFI CONS HEALTHC IND L,3115,156.09
SANSERA,SANSERA ENGINEERING LTD,199681,2745.70
SANSTAR,SANSTAR LIMITED,1238263,1260.08
SAPPHIRE,SAPPHIRE FOODS INDIA LTD,2394281,7240.40
SARDAEN,SARDA ENERGY & MIN LTD,2384585,12893.12
SAREGAMA,SAREGAMA INDIA LIMITED,709637,3517.52
SARLAPOLY,SARLA PERF. FIBERS LTD,42561,40.24
SARVESHWAR,SARVESHWAR FOODS LIMITED,3319887,203.29
SASKEN,SASKEN TECHNOLOGIES LTD,62913,932.09
SASTASUNDR,SASTASUNDAR VENTURES LTD,31346,94.69
SATIA,SATIA INDUSTRIES LIMITED,917033,828.18
SATIN,SATIN CREDIT NET LTD,413337,665.01
SAURASHCEM,SAURASHTRA CEMENT LIMITED,410275,455.85
SBC,SBC EXPORTS LIMITED,54797900,12065.22
SBCL,SHIVALIK BIMETAL CON. LTD,171562,913.65
SBFC,SBFC FINANCE LIMITED,4146791,4647.76
SBIBPB,SBIAMC - SBIBPB,23414,11.32
SBICARD,SBI CARDS & PAY SER LTD,695557,6227.30
SBIETFCON,SBIAMC - SBIETFCON,10019,12.88
SBIETFIT,SBIAMC - SBIETFIT,9463,38.74
SBIETFPB,SBIAMC - SBIETFPB,579,1.60
SBIETFQLTY,SBIAMC - SBIETFQLTY,1016,2.31
SBILIFE,SBI LIFE INSURANCE CO LTD,106605,1972.91
SBILIQETF,SBIAMC - SBILIQETF,1000,10.15
SBIN,STATE BANK OF INDIA,3822639,31889.14
SBINEQWETF,SBIAMC - SBINEQWETF,2689,0.90
SBISILVER,SBIAMC - SBISILVER,1591947,2517.25
SCHAEFFLER,SCHAEFFLER INDIA LIMITED,61391,2543.05
SCHAND,S CHAND AND COMPANY LTD,121141,242.70
SCHNEIDER,SCHNEIDER ELECTRIC INFRA,188462,1518.60
SCI,SHIPPING CORP OF INDIA LT,6863366,17228.71
SCILAL,SHIPPING CORP OF ILA LTD,2086093,1107.17
SCODATUBES,SCODA TUBES LIMITED,443687,819.41
SCPL,SHEETAL COOL PRODUCTS LTD,4335,14.00
SDBL,SOM DIST & BREW LTD,6807052,9065.95
SDL26BEES,RELCAPAMC-NETFSDL26,105,0.14
SEAMECLTD,SEAMEC LIMITED,96088,908.79
SELECTIPO,MIRAEAMC - SELECTIPO,10161,5.01
SENCO,SENCO GOLD LIMITED,1155815,4192.59
SENORES,SENORES PHARMACEUTICALS L,540571,3922.13
SENSEXADD,DSPAMC - DSPSENXETF,1456,1.27
SENSEXETF,MIRAEAMC - SENSEXETF,2549,2.18
SENSEXIETF,ICICI PRUD SENSEX ETF,7944,75.95
SEPC,SEPC LIMITED,21078764,2724.30
SEQUENT,SEQUENT SCIENTIFIC LTD.,3276731,7339.13
SERVOTECH,SERVOTECH REN POW SYS LTD,723012,913.64
SESHAPAPER,SESHASAYEE PAPER & BOARDS,38596,114.29
SETF10GILT,SBIAMC - SETF10GILT,844,2.18
SETFGOLD,SBI-ETF GOLD,1190723,1234.50
SETFNIF50,SBI-ETF NIFTY 50,237017,625.46
SETFNIFBK,SBI-ETF NIFTY BANK,12990,74.91
SETFNN50,SBI-ETF NIFTY NEXT 50,40898,306.09
SFL,SHEELA FOAM LIMITED,461301,3263.20
SGFIN,SG FINSERVE LIMITED,90748,357.81
SGIL,SYNERGY GREEN IND. LTD,19234,107.18
SGLTL,STANDARD GLASS LIN TECH L,198326,350.64
SGMART,SG MART LIMITED,201228,710.04
SHAH,SHAH METACORP LIMITED,936060,42.23
SHAILY,SHAILY ENG PLASTICS LTD,284954,6897.74
SHAKTIPUMP,SHAKTI PUMPS (I) LTD,1158871,9622.05
SHALBY,SHALBY LIMITED,810010,1919.29
SHALPAINTS,SHALIM PAINTS LTD,853853,925.53
SHANKARA,SHANKARA BLDG PRODUCT LTD,3532,7.41
SHANTIGEAR,SHANTHI GEARS LTD,153307,820.10
SHANTIGOLD,SHANTI GOLD INTERNATION L,1681347,3815.64
SHARDACROP,SHARDA CROPCHEM LTD.,522996,4434.98
SHARDAMOTR,SHARDA MOTOR INDS LTD,145620,1550.80
SHAREINDIA,SHARE IND. SECURITIES LTD,1530886,2943.34
SHARIABEES,NIP IND ETF SHARIAH BEES,7739,39.11
SHILPAMED,SHILPA MEDICARE LTD,401743,1529.35
SHIVALIK,SHIVALIK RASAYAN LIMITED,37440,189.39
SHIVAMAUTO,SHIVAM AUTO.LTD,50256,16.47
SHIVATEX,SHIVA TEXYARN LIMITED,170,0.34
SHK,S H KELKAR AND CO. LTD.,1215738,2627.50
SHOPERSTOP,SHOPPERS STOP LIMITED,75196,414.05
SHREDIGCEM,SHREE DIGVIJAY CEM CO LTD,538297,505.79
SHREECEM,SHREE CEMENT LIMITED,19356,5523.46
SHREEJISPG,SHREEJI SHIPPING GLOBAL L,495915,1436.23
SHREEPUSHK,SHRE PUSH CHEM & FERT LTD,139045,560.26
SHREERAMA,SHREE RAMA MULTI TECH LTD,130,0.07
SHREYANIND,SHREYANS INDUSTRIES LTD,850,2.09
SHRINGARMS,SHRINGAR HOU OF MANGALS L,1555756,3459.87
SHRIPISTON,SHRIRAM PIST. & RING LTD,49008,1258.67
SHRIRAMFIN,SHRIRAM FINANCE LIMITED,1641599,12395.02
SHRIRAMPPS,SHRIRAM PROPERTIES LTD,5073680,4945.27
SHYAMMETL,SHYAM METALICS AND ENGY L,1561600,13400.72
SIEMENS,SIEMENS LTD,387639,13341.26
SIGACHI,SIGACHI INDUSTRIES LTD,8843046,3744.41
SIGNATURE,SIGNATUREGLOBAL INDIA LTD,651762,7550.48
SIGNPOST,SIGNPOST INDIA LIMITED,174643,425.65
SIKKO,SIKKO INDUSTRIES LIMITED,50,0.04
SILINV,SIL INVESTMENTS LIMITED,222,1.92
SILVER,BIRLASLAMC - SILVER,1786041,2514.01
SILVER1,KOTAKMAMC - KOTAKSILVE,1015151,1515.10
SILVER360,360ONEAMC - SILVER360,44283,71.13
SILVERADD,DSPAMC - DSPSILVETF,307198,463.10
SILVERAG,MIRAEAMC - MASILVER,359183,523.47
SILVERBEES,NIPPONAMC - NETFSILVER,43443529,65209.71
SILVERCASE,ZERODHAAMC - SILVERCASE,7483598,1251.89
SILVERETF,UTIAMC - SILVERETF,1902926,3002.62
SILVERIETF,ICICIPRAMC - ICICISILVE,7011901,11048.95
SILVERTUC,SILVER TOUCH TECHNO LTD,25172,204.57
SIMPLEXINF,SIMPLEX INFRASTRUCTURES L,218192,649.09
SINCLAIR,SINCLAIRS HOTELS LIMITED,53814,57.08
SINDHUTRAD,SINDHU TRADE LINKS LTD,1843557,474.54
SIRCA,SIRCA PAINT INDIA LIMITED,1465213,6589.94
SIS,SIS LIMITED,126030,454.43
SIYSIL,SIYARAM SILK MILLS LTD,220330,1749.12
SJS,SJS ENTERPRISES LIMITED,173455,2568.52
SJVN,SJVN LTD,25056901,25626.53
SKFINDIA,SKF INDIA LTD,38431,904.80
SKIPPER,SKIPPER LIMITED,980216,5097.84
SKMEGGPROD,SKM EGG PROD EXPORT(I) LT,25807,113.12
SKYGOLD,SKY GOLD AND DIAMONDS LTD,1966343,6494.82
SMALLCAP,MIRAEAMC - SMALLCAP,5511944,2512.04
SMARTLINK,SMARTLINK HOLDINGS LTD,65,0.09
SMARTWORKS,SMARTWORKS COWORKING SP L,122800,707.06
SMCGLOBAL,SMC GLOBAL SECURITIES LTD,2126318,1556.90
SML100CASE,ZERODHAAMC - SML100CASE,32558,3.32
SMLMAH,SML MAHINDRA LIMITED,81679,2455.59
SMLT,SARTHAK METALS LIMITED,3021,3.34
SMSLIFE,SMS LIFESCIENCES (I) LTD,87,1.00
SMSPHARMA,SMS PHARMACEUTICALS LTD.,519670,1471.37
SNOWMAN,SNOWMAN LOGISTICS LTD.,1182068,740.79
SNXT30BEES,NIPPONAMC - SNXT30BEES,2613,1.04
SOBHA,SOBHA LIMITED,249709,3987.60
SOFTTECH,SOFTTECH ENGINEERS LTD,100,0.33
SOLARA,SOLARA ACTIVE PHA SCI LTD,139296,858.80
SOLARINDS,SOLAR INDUSTRIES (I) LTD,293804,42064.05
SOLARWORLD,SOLARWORLD ENERGY SOL LTD,132095,393.06
SOMANYCERA,SOMANY CERAMICS LIMITED,96730,501.18
SOMICONVEY,SOMI CONVEYOR BELT. LTD.,1125,1.59
SONACOMS,SONA BLW PRECISION FRGS L,1886984,9578.62
