SEBI REPORT AS ON Reporting date 14-NOV-2025,,,
,,,
,,,
Sr.No.,Particulars,Rs. In Lakhs ,
NIFTY1,KOTAK NIFTY ETF,65406,184.18
NIFTY100EW,KOTAKMAMC - NIFTY100EW,12427,4.23
NIFTY50ADD,DSPAMC - DSPN50ETF,10799,28.44
NIFTYBEES,NIP IND ETF NIFTY BEES,5149188,14623.42
NIFTYBETF,BFAM - NIFTYBETF,2901,7.57
NIFTYCASE,ZERODHAAMC - NIFTYCASE,13978,1.44
NIFTYETF,MIRAEAMC - MAN50ETF,93125,249.60
NIFTYIETF,ICICI PRUD NIFTY ETF,546787,1526.64
NIFTYQLITY,BIRLASLAMC - NIFTYQLITY,18124,3.82
NIITLTD,NIIT LIMITED,2861603,4045.57
NIITMTS,NIIT LEARNING SYSTEMS LTD,150890,528.54
NILAINFRA,NILA INFRASTRUCTURES LTD,52564,6.54
NILASPACES,NILA SPACES LIMITED,1919,0.32
NILKAMAL,NILKAMAL LIMITED,9525,157.96
NINSYS,NINTEC SYSTEMS LIMITED,2427,12.61
NITCO,NITCO LIMITED,1703104,1918.76
NITINSPIN,NITIN SPINNERS LIMITED,296898,1084.83
NIVABUPA,NIVA BUPA HEALTH INS CO L,6432818,5355.29
NLCINDIA,NLC INDIA LIMITED,5408706,13428.48
NMDC,NMDC LTD.,26760379,19902.26
NOCIL,NOCIL LIMITED,2416870,5001.61
NORTHARC,NORTHERN ARC CAPITAL LTD,3281229,8385.84
NOVAAGRI,NOVA AGRITECH LIMITED,32483,18.14
NPBET,TATAAML - NPBET,915,2.60
NPST,NETWORK PEOPLE SRV TECH L,50327,997.96
NRBBEARING,NRB BEARING LIMITED,459341,1360.39
NRL,NUPUR RECYCLERS LIMITED,31193,24.48
NSIL,NALWA SONS INVESTMENT LTD,2656,208.64
NSLNISP,NMDC STEEL LIMITED,22180449,10035.54
NTPC,NTPC LTD,9721694,33801.76
NTPCGREEN,NTPC GREEN ENERGY LIMITED,15802249,16708.65
NUCLEUS,NUCLEUS SOFTWARE EXPORTS,66055,745.21
NUVAMA,NUVAMA WEALTH MANAGE LTD,99784,7010.06
NUVOCO,NUVOCO VISTAS CORP LTD,757925,3182.50
NV20,KOTAKMAMC - KTKNV20ETF,2125,3.25
NV20BEES,NIP IND ETF ETF NV20,18234,27.23
NV20IETF,ICICI PRUDENTIAL NV20 ETF,707237,103.58
NYKAA,FSN E COMMERCE VENTURES,2255652,5500.63
OAL,ORIENTAL AROMATICS LTD,21124,96.01
OBCL,ORISSA BENGAL CARRIER LTD,1382,0.84
OBEROIRLTY,OBEROI REALTY LIMITED,348000,6448.78
OCCL,ORIENTAL CARBN & CHEM LTD,649,2.03
OCCLLTD,OCCL LIMITED,19870,24.29
OFSS,ORACLE FIN SERV SOFT LTD.,294150,25952.00
OIL,OIL INDIA LTD,2863945,13013.15
OILCOUNTUB,OIL COUNTRY TUBULAR LTD,192,0.12
OILIETF,ICICIPRAMC - OILIETF,2391479,280.40
OLAELEC,OLA ELECTRIC MOBILITY LTD,2895100,1756.61
OLECTRA,OLECTRA GREENTECH LIMITED,2248470,33774.28
OMAXAUTO,OMAX AUTOS LTD,4002,3.96
OMAXE,OMAXE LIMITED,459699,414.86
OMFREIGHT,OM FREIGHT FORWARDERS LTD,10638,9.68
OMINFRAL,OM INFRA LIMITED,496246,580.87
ONEPOINT,ONE POINT ONE SOL LTD,1699486,829.04
ONESOURCE,ONESOURCE SPECL PHARMA L,211415,4216.38
ONGC,OIL AND NATURAL GAS CORP.,11840679,30313.51
ONMOBILE,ONMOBILE GLOBAL LTD.,1468470,966.78
ONWARDTEC,ONWARD TECHNOLOGIES LTD,22461,69.99
OPTIEMUS,OPTIEMUS INFRACOM LTD,639672,3785.07
ORCHPHARMA,ORCHID PHARMA LIMITED,169705,1352.94
ORICONENT,ORICON ENTERPRISES LTD,370648,194.49
ORIENTBELL,ORIENT BELL LIMITED,759,3.18
ORIENTCEM,ORIENT CEMENT LTD.,2660853,6258.55
ORIENTCER,ORIENT CERATECH LIMITED,55987,21.60
ORIENTELEC,ORIENT ELECTRIC LIMITED,261651,585.02
ORIENTHOT,ORIENT HOTELS LTD,2559550,3484.06
ORIENTPPR,ORIENT PAPER AND INDS LTD,3021376,982.01
ORIENTTECH,ORIENT TECHNOLOGIES LTD,609636,2688.61
ORISSAMINE,ORISSA MIN DEV CO LTD,40490,2365.55
OSWALAGRO,OSWAL AGRO MILLS LTD,123619,105.01
OSWALGREEN,OSWAL GREENTECH LIMITED,356338,147.06
OSWALPUMPS,OSWAL PUMPS LIMITED,732220,5420.53
PACEDIGITK,PACE DIGITEK LIMITED,121270,264.52
PAGEIND,PAGE INDUSTRIES LTD,12355,5324.99
PAISALO,PAISALO DIGITAL LIMITED,14898272,5606.91
PAKKA,PAKKA LIMITED,271078,449.77
PANACEABIO,PANACEA BIOTEC LTD,428447,1805.72
PANAMAPET,PANAMA PETROCHEM LTD,114049,371.99
PANCARBON,PANA CARBON IND CO LTD,100,0.50
PARACABLES,PARAMOUNT COMM LTD,2311117,1237.75
PARADEEP,PARADEEP PHOSPHATES LTD,10416294,18820.43
PARAGMILK,PARAG MILK FOODS LTD.,3895015,9000.33
PARAS,PARAS DEF AND SPCE TECH L,479836,3683.01
PARKHOTELS,PARKHOTELS,4538483,6947.93
PARSVNATH,PARSVNATH DEVELOPER LTD,328318,50.84
PASUPTAC,PASUPATI ACRYLON LIMITED,4250,2.18
PATANJALI,PATANJALI FOODS LIMITED,3350312,20324.61
PATELENG,PATEL ENGINEERING LTD.,5848976,2481.03
PATELRMART,PATEL RETAIL LIMITED,280364,635.48
PATINTLOG,PATEL INT. LOG. LTD,102110,17.52
PAVNAIND,PAVNA INDUSTRIES LIMITED,23045,10.22
PAYTM,ONE 97 COMMUNICATIONS LTD,1362582,13526.59
PCBL,PCBL CHEMICAL LIMITED,4669199,18639.38
PCJEWELLER,PC JEWELLER LTD,92763154,12357.86
PDMJEPAPER,PUDUMJEE PAPER PRO. LTD,135828,164.60
PDSL,PDS LIMITED,421865,1664.07
PEARLPOLY,PEARL POLYMERS LTD,1282,0.37
PEL,PIRAMAL ENTERPRISES LTD,7,0.08
PENIND,PENNAR INDUSTRIES LTD,1839183,4239.65
PENINLAND,PENINSULA LAND LIMITED,200136,71.39
PERSISTENT,PERSISTENT SYSTEMS LTD,189418,10775.22
PETRONET,PETRONET LNG LIMITED,3324944,9702.51
PFC,POWER FIN CORP LTD.,19101255,78084.83
PFIZER,PFIZER LTD,64533,3440.84
PFOCUS,PRIME FOCUS LIMITED,1136914,2018.58
PFS,PTC INDIA FIN SERV LTD,2643632,1051.55
PGEL,PG ELECTROPLAST LTD,2902399,16047.28
PGHH,P&G HYGIENE & HEALTH CARE,9498,1300.93
PGHL,PROCTER & GAMBLE HEALTH L,17819,1093.92
PGIL,PEARL GLOBAL IND LIMITED,108835,1695.46
PHARMABEES,NIPPONAMC - NETFPHARMA,5649087,1277.32
PHOENIXLTD,THE PHOENIX MILLS LTD,127983,2145.62
PICCADIL,PICCADILY AGRO INDUSTRI L,253663,1747.44
PIDILITIND,PIDILITE INDUSTRIES LTD,494378,7455.79
PIIND,PI INDUSTRIES LTD,160544,6058.74
PILANIINVS,PILANI INV & IND COR LTD,4338,231.40
PILITA,PIL ITALICA LIFESTYLE LTD,70649,10.11
PIRAMALFIN,PIRAMAL FINANCE LIMITED,331,4.10
PITTIENG,PITTI ENGINEERING LIMITED,153875,1533.77
PIXTRANS,PIX TRANSMISSIONS LIMITED,34451,532.40
PLASTIBLEN,PLASTIBLENDS INDIA LTD,1650,3.23
PLATIND,PLATINUM INDUSTRIES LTD,441748,1347.18
PLAZACABLE,PLAZA WIRES LIMITED,14698,7.57
PNB,PUNJAB NATIONAL BANK,27462788,30469.66
PNBGILTS,PNB GILTS LIMITED,4022200,4131.68
PNBHOUSING,PNB HOUSING FIN LTD.,1827325,16697.13
PNCINFRA,PNC INFRATECH LTD.,1705588,5412.33
PNGJL,P N GADGIL JEWELLERS LTD,744552,4710.84
POCL,PONDY OXIDES & CHEM LTD,367188,4842.62
POKARNA,POKARNA LIMITED,208767,1866.14
POLICYBZR,PB FINTECH LIMITED,387306,7015.99
POLYCAB,POLYCAB INDIA LIMITED,150054,10072.16
POLYMED,POLY MEDICURE LIMITED,272511,5887.09
POLYPLEX,POLYPLEX CORPORATION LTD,348151,4026.86
PONNIERODE,PONNIE SUGARS (ERODE) LTD,20150,63.84
POONAWALLA,POONAWALLA FINCORP LTD,4976996,23380.58
POWERGRID,POWER GRID CORP. LTD.,8438989,24318.54
POWERINDIA,HITACHI ENERGY INDIA LTD,35809,6884.40
POWERMECH,POWER MECH PROJECTS LTD.,342152,9619.64
PPL,PRAKASH PIPES LIMITED,263520,927.91
PPLPHARMA,PIRAMAL PHARMA LIMITED,8391329,17348.25
PRABHA,PRABHA ENERGY LIMITED,10008,24.50
PRAJIND,PRAJ INDUSTRIES LTD,4923077,21393.44
PRAKASH,PRAKASH INDUSTRIES LTD,4125839,6760.07
PRAKASHSTL,PRAKASH STEELAGE LTD,1080,0.09
PRECAM,PRECISION CAMSHAFTS LTD.,716149,1524.16
PRECWIRE,PRECISION WIRES INDIA LTD,600147,1259.21
PREMEXPLN,PREMIER EXPLOSIVES LTD,1005946,6040.61
PREMIERENE,PREMIER ENERGIES LIMITED,4713978,49865.61
PREMIERPOL,PREMIER POLYFILM LTD,4913,2.32
PRESTIGE,PRESTIGE ESTATE LTD,281031,4713.17
PRICOLLTD,PRICOL LIMITED,444321,2282.34
PRIMESECU,PRIME SECURITIES LIMITED,864839,2355.22
PRIMO,PRIMO CHEMICALS LIMITED,10437,2.74
PRINCEPIPE,PRINCE PIPES FITTINGS LTD,884279,3157.43
PRITI,PRITI INTERNATIONAL LTD,2538,1.91
PRITIKAUTO,PRITIKA AUTO INDUS LTD,54268,12.46
PRIVISCL,PRIVI SPECIALITY CHE LTD,318167,7828.67
PROSTARM,PROSTARM INFO SYSTEMS LTD,477549,974.20
PROTEAN,PROTEAN EGOV TECHNO LTD,1234589,11874.62
PROZONER,PROZONE REALTY LIMITED,34496,16.99
PRSMJOHNSN,PRISM JOHNSON LIMITED,1380623,2240.87
PRUDENT,PRUDENT CORP ADV SER LTD,41245,1083.22
PSB,PUNJAB & SIND BANK,9595147,3206.59
PSPPROJECT,PSP PROJECTS LIMITED,498252,4112.15
PSUBANK,KOTAK PSU BANK,28970,226.25
PSUBANKADD,DSPAMC - DSPPSBKETF,51798,41.35
PSUBNKBEES,NIP IND ETF PSU BANK BEES,9089787,7812.68
PSUBNKIETF,ICICIPRAMC - PSUBANKICI,448276,353.26
PTC,PTC INDIA LIMITED,3644698,6477.18
PTCIL,PTC INDUSTRIES LIMITED,24905,3818.65
PTL,PTL ENTERPRISES LTD,7759,3.16
PUNJABCHEM,PUNJAB CHEM & CROP PROT L,20530,269.35
PURVA,PURAVANKARA LIMITED,758592,2167.09
PVP,PVP VENTURES LIMITED,294,0.07
PVRINOX,PVR INOX LIMITED,930648,10818.80
PVSL,POPULAR VEHICLES N SER L,82981,118.82
PVTBANIETF,ICICIPRAMC - ICICIBANKP,1323163,368.33
PVTBANKADD,DSPAMC - DSPPVBKETF,41652,11.50
PYRAMID,PYRAMID TECHNOPLAST LTD,38698,66.91
QGOLDHALF,QUANTUM GOLD FUND,303853,297.10
QNIFTY,QUANTUM NIFTY 50 ETF,367,9.99
QPOWER,QUALITY POWER ELEC EQUP L,866674,7093.45
QUADFUTURE,QUADRANT FUTURE TEK LTD,728552,2874.34
QUAL30IETF,ICICIPRAMC - ICICIQTY30,462608,100.40
QUESS,QUESS CORP LIMITED,834412,2353.17
QUICKHEAL,QUICK HEAL TECH LTD,609738,2154.68
RACE,RACE ECO CHAIN LIMITED,56606,140.99
RACLGEAR,RACL GEARTECH LIMITED,81823,899.84
RADHIKAJWE,RADHIKA JEWELTECH LIMITED,537578,501.16
RADIANTCMS,RADIANT CASH MGMT SER LTD,312164,193.06
RADICO,RADICO KHAITAN LTD,133892,4097.93
RADIOCITY,MUSIC BROADCAST LIMITED,17903,1.69
RAILTEL,RAILTEL CORP OF IND LTD,6847470,27868.33
RAIN,RAIN INDUSTRIES LIMITED,6778421,9624.48
RAINBOW,RAINBOW CHILDRENS MED LTD,200233,2864.69
RAJESHEXPO,RAJESH EXPORTS LTD,1882191,4042.90
RAJOOENG,RAJOO ENGINEERS LIMITED,1517545,1517.59
RAJRATAN,RAJRATAN GLOBAL WIRE LTD,463340,1767.35
RAJSREESUG,RAJSHREE SUGAR & CHEMICAL,6131,2.59
RALLIS,RALLIS INDIA LTD,1647446,5005.42
RAMASTEEL,RAMA STEEL TUBES LIMITED,59605621,6274.82
RAMCOCEM,THE RAMCO CEMENTS LIMITED,483320,4970.54
RAMCOIND,RAMCO INDUSTRIES LIMITED,755327,2454.21
RAMCOSYS,RAMCO SYSTEMS LTD.,85041,507.19
RAMKY,RAMKY INFRA LTD,1498466,8905.11
RAMRAT,RAM RATNA WIRES LIMITED,97101,638.62
RANASUG,RANA SUGARS LTD.,235820,46.35
RANEHOLDIN,RANE HOLDINGS LIMITED,19504,314.82
RATEGAIN,RATEGAIN TRAVEL TECHN LTD,2907987,17188.22
RATNAMANI,RATNAMANI MET & TUB LTD.,51193,1353.07
RATNAVEER,RATNAVEER PRECISION ENG L,341270,527.64
RAYMOND,RAYMOND LTD,797201,5618.72
RAYMONDLSL,RAYMOND LIFESTYLE LIMITED,473699,5711.85
RAYMONDREL,RAYMOND REALTY LIMITED,801438,5025.61
RBA,RESTAURANT BRAND ASIA LTD,7575220,5927.46
RBLBANK,RBL BANK LIMITED,12318227,35289.30
RBZJEWEL,RBZ JEWELLERS LIMITED,106451,169.33
RCF,RASHTRIYA CHEMICALS & FER,9726549,15813.42
RECLTD,REC LIMITED,20197667,80846.62
REDINGTON,REDINGTON LIMITED,3361496,9733.10
REDTAPE,REDTAPE LIMITED,1351565,1981.51
REFEX,REFEX INDUSTRIES LIMITED,482839,1860.20
REGAAL,REGAAL RESOURCES LIMITED,299743,273.99
RELAXO,RELAXO FOOT LTD.,704583,3385.20
RELCHEMQ,RELIANCE CHEMOTEX IND LTD,126,0.24
RELIANCE,RELIANCE INDUSTRIES LTD,4261785,60098.03
RELIGARE,RELIGARE ENTER. LTD.,5745351,14799.16
RELINFRA,RELIANCE INFRASTRUCTU LTD,131968,308.68
RELTD,RAVINDRA ENERGY LIMITED,79061,130.91
REMSONSIND,REMSONS INDUSTRIES LTD,193866,278.63
RENUKA,SHREE RENUKA SUGARS LTD,21633588,7664.83
REPCOHOME,REPCO HOME FINANCE LTD,777297,3264.88
REPRO,REPRO INDIA LIMITED,8315,46.04
RESPONIND,RESPONSIVE INDUSTRIES LTD,912851,2006.61
RGL,RENAISSANCE GLOBAL LTD,1177873,1584.17
RHETAN,RHETAN TMT LIMITED,20704,4.97
RHIM,RHI MAGNESITA INDIA LTD,862236,4338.56
RHL,ROBUST HOTELS LIMITED,500,1.12
RICOAUTO,RICO AUTO INDUSTRIES LTD,1330196,1315.35
RIIL,RELIANCE INDUSTRIAL INFRA,458649,4650.49
RISHABH,RISHABH INSTRUMENTS LTD,3405,13.21
RITCO,RITCO LOGISTICS LIMITED,118311,355.88
RITES,RITES LIMITED,4709779,13414.20
RKEC,RKEC PROJECTS LIMITED,623,0.41
RKFORGE,RAMKRISHNA FORGINGS LTD,2377107,14810.01
RKSWAMY,R K SWAMY LIMITED,81350,133.03
RMDRIP,R M DRIP & SPRINK SYS LTD,454888,356.92
RML,RANE (MADRAS) LIMITED,28223,246.16
RNBDENIMS,R&B DENIMS LIMITED,9602,13.61
ROHLTD,ROYAL ORCHID HOTELS LTD,320656,1459.63
ROLEXRINGS,ROLEX RINGS LIMITED,1262384,1713.54
ROSSARI,ROSSARI BIOTECH LIMITED,191461,1348.15
ROSSELLIND,ROSSELL INDIA LIMITED,68,0.04
ROSSTECH,ROSSELL TECHSYS LIMITED,86542,616.79
ROTO,ROTO PUMPS LIMITED,823627,737.73
ROUTE,ROUTE MOBILE LIMITED,1035304,9771.25
RPEL,RAGHAV PRODUCTIVITY ENH L,110764,830.30
RPGLIFE,RPG LIFE SCIENCES LTD,19834,483.12
RPOWER,RELIANCE POWER LTD.,17220248,7584.75
RPPINFRA,R.P.P INFRA PROJECTS LTD,64039,89.23
RPPL,RAJSHREE POLYPACK LTD,22570,5.24
RPSGVENT,RPSG VENTURES LIMITED,538631,5089.11
RPTECH,RASHI PERIPHERALS LIMITED,246238,818.44
RRKABEL,R R KABEL LIMITED,358493,4996.46
RSSOFTWARE,R. S. SOFTWARE (INDIA) LI,1500,1.08
RSWM,RSWM LIMITED,307414,528.57
RSYSTEMS,R SYS INTERNATIONAL LTD,406422,1833.17
RTNINDIA,RATTANINDIA ENT LIMITED,15906925,9017.06
RTNPOWER,RATTANINDIA POWER LIMITED,23516321,3067.70
RUBFILA,RUBFILA INTERNATIONAL LTD,73490,60.47
RUBYMILLS,THE RUBY MILLS LTD,5826,14.47
RUCHIRA,RUCHIRA PAPERS LIMITED,78658,119.61
RUPA,RUPA & COMPANY LTD,509326,1120.05
RUSHIL,RUSHIL DECOR LIMITED,980863,323.55
RUSTOMJEE,KEYSTONE REALTORS LIMITED,129071,760.89
RVNL,RAIL VIKAS NIGAM LIMITED,19413873,72214.21
SAATVIKGL,SAATVIK GREEN ENERGY LTD,79795,390.61
SADBHAV,SADBHAV ENGINEERING LTD,572693,75.25
SAFARI,SAFARI IND (INDIA) LTD,37703,803.92
SAGCEM,SAGAR CEMENTS LIMITED,333223,859.35
SAGILITY,SAGILITY LIMITED,54153237,28013.46
SAHYADRI,SAHYADRI INDUSTRIES LTD,1681,5.03
SAIL,STEEL AUTHORITY OF INDIA,22129167,30044.93
SAILIFE,SAI LIFE SCIENCES LIMITED,532840,4673.05
SAKAR,SAKAR HEALTHCARE LIMITED,2689,8.96
SAKHTISUG,SAKTHI SUGARS LTD,1079913,454.58
SAKSOFT,SAKSOFT LIMITED,657848,1411.29
SAKUMA,SAKUMA EXPORTS LIMITED,25740,0.95
SALASAR,SALASAR TECHNO ENGG. LTD.,19177452,1994.28
SALSTEEL,S.A.L. STEEL LTD.,5000,1.14
SALZERELEC,SALZER ELECTRONICS LTD,262173,2283.72
SAMBHV,SAMBHV STEEL TUBES LTD,2636206,3059.35
SAMHI,SAMHI HOTELS LIMITED,3408358,6768.91
SAMMAANCAP,SAMMAAN CAPITAL LIMITED,32079125,49727.65
SANATHAN,SANATHAN TEXTILES LIMITED,67480,347.61
SANDESH,SANDESH LTD,113,1.38
SANDHAR,SANDHAR TECHNOLOGIES LTD,441192,2354.38
SANDUMA,SANDUR MANG & IRON ORES L,2865296,5974.04
SANGAMIND,SANGAM (INDIA) LTD,44607,201.96
SANGHIIND,SANGHI INDUSTRIES LTD,935597,685.50
SANGHVIMOV,SANGHVI MOVERS LTD,1192222,4073.49
SANOFI,SANOFI INDIA LIMITED,58315,2970.58
SANOFICONR,SANOFI CONS HEALTHC IND L,2718,137.44
SANSERA,SANSERA ENGINEERING LTD,229635,3174.42
SANSTAR,SANSTAR LIMITED,1326527,1349.13
SAPPHIRE,SAPPHIRE FOODS INDIA LTD,2521888,7750.08
SARDAEN,SARDA ENERGY & MIN LTD,2343722,12769.66
SAREGAMA,SAREGAMA INDIA LIMITED,719551,3637.52
SARLAPOLY,SARLA PERF. FIBERS LTD,41845,39.77
SARVESHWAR,SARVESHWAR FOODS LIMITED,3804707,235.45
SASKEN,SASKEN TECHNOLOGIES LTD,56827,854.64
SASTASUNDR,SASTASUNDAR VENTURES LTD,31484,94.83
SATIA,SATIA INDUSTRIES LIMITED,903705,820.25
SATIN,SATIN CREDIT NET LTD,460941,741.63
SAURASHCEM,SAURASHTRA CEMENT LIMITED,413127,459.55
SBC,SBC EXPORTS LIMITED,46994790,9894.50
SBCL,SHIVALIK BIMETAL CON. LTD,174603,930.17
SBFC,SBFC FINANCE LIMITED,4045148,4548.57
SBIBPB,SBIAMC - SBIBPB,14256,6.76
SBICARD,SBI CARDS & PAY SER LTD,761192,6826.23
SBIETFCON,SBIAMC - SBIETFCON,9192,11.77
SBIETFIT,SBIAMC - SBIETFIT,9854,40.34
SBIETFPB,SBIAMC - SBIETFPB,808,2.25
SBIETFQLTY,SBIAMC - SBIETFQLTY,3501,7.92
SBILIFE,SBI LIFE INSURANCE CO LTD,114925,2121.82
SBIN,STATE BANK OF INDIA,3939279,32691.05
SBINEQWETF,SBIAMC - SBINEQWETF,1634,0.54
SBISILVER,SBIAMC - SBISILVER,1530751,2426.26
SCHAEFFLER,SCHAEFFLER INDIA LIMITED,61683,2557.78
SCHAND,S CHAND AND COMPANY LTD,135410,272.66
SCHNEIDER,SCHNEIDER ELECTRIC INFRA,147767,1230.35
SCI,SHIPPING CORP OF INDIA LT,5728949,14384.26
SCILAL,SHIPPING CORP OF ILA LTD,2125248,1131.86
SCODATUBES,SCODA TUBES LIMITED,443311,822.72
SCPL,SHEETAL COOL PRODUCTS LTD,4335,14.00
SDBL,SOM DIST & BREW LTD,6841471,9138.34
SDL26BEES,RELCAPAMC-NETFSDL26,105,0.14
SEAMECLTD,SEAMEC LIMITED,108707,1021.13
SELECTIPO,MIRAEAMC - SELECTIPO,11085,5.47
SENCO,SENCO GOLD LIMITED,1039268,3831.71
SENORES,SENORES PHARMACEUTICALS L,612377,4463.16
SENSEXADD,DSPAMC - DSPSENXETF,2300,1.99
SENSEXETF,MIRAEAMC - SENSEXETF,8223,7.08
SENSEXIETF,ICICI PRUD SENSEX ETF,7086,66.89
SEPC,SEPC LIMITED,13259109,1927.42
SEQUENT,SEQUENT SCIENTIFIC LTD.,3705468,8013.78
SERVOTECH,SERVOTECH REN POW SYS LTD,711564,917.15
SESHAPAPER,SESHASAYEE PAPER & BOARDS,43082,128.37
SETF10GILT,SBIAMC - SETF10GILT,427,1.10
SETFGOLD,SBI-ETF GOLD,1146256,1187.90
SETFNIF50,SBI-ETF NIFTY 50,232176,610.39
SETFNIFBK,SBI-ETF NIFTY BANK,13381,77.13
SETFNN50,SBI-ETF NIFTY NEXT 50,37070,278.52
SFL,SHEELA FOAM LIMITED,429586,3081.40
SGFIN,SG FINSERVE LIMITED,96164,376.58
SGIL,SYNERGY GREEN IND. LTD,22696,126.01
SGLTL,STANDARD GLASS LIN TECH L,174998,312.23
SGMART,SG MART LIMITED,227540,802.14
SHAH,SHAH METACORP LIMITED,836060,38.14
SHAILY,SHAILY ENG PLASTICS LTD,265234,6285.31
SHAKTIPUMP,SHAKTI PUMPS (I) LTD,1105160,9372.67
SHALBY,SHALBY LIMITED,825433,1960.28
SHALPAINTS,SHALIM PAINTS LTD,855849,824.20
SHANKARA,SHANKARA BLDG PRODUCT LTD,3123,7.01
SHANTIGEAR,SHANTHI GEARS LTD,162862,880.96
SHANTIGOLD,SHANTI GOLD INTERNATION L,1743536,3966.62
SHARDACROP,SHARDA CROPCHEM LTD.,529797,4518.18
SHARDAMOTR,SHARDA MOTOR INDS LTD,134571,1453.76
SHAREINDIA,SHARE IND. SECURITIES LTD,1564049,3016.52
SHARIABEES,NIP IND ETF SHARIAH BEES,8365,42.04
SHILPAMED,SHILPA MEDICARE LTD,396370,1529.37
SHIVALIK,SHIVALIK RASAYAN LIMITED,34617,179.87
SHIVAMAUTO,SHIVAM AUTO.LTD,50306,16.49
SHIVATEX,SHIVA TEXYARN LIMITED,270,0.54
SHK,S H KELKAR AND CO. LTD.,1218355,2641.71
SHOPERSTOP,SHOPPERS STOP LIMITED,72081,402.38
SHREDIGCEM,SHREE DIGVIJAY CEM CO LTD,538962,506.87
SHREECEM,SHREE CEMENT LIMITED,18554,5329.07
SHREEJISPG,SHREEJI SHIPPING GLOBAL L,462485,1300.20
SHREEPUSHK,SHRE PUSH CHEM & FERT LTD,109031,430.43
SHREERAMA,SHREE RAMA MULTI TECH LTD,134,0.07
SHREYANIND,SHREYANS INDUSTRIES LTD,850,2.09
SHRINGARMS,SHRINGAR HOU OF MANGALS L,1198470,2645.71
SHRIPISTON,SHRIRAM PIST. & RING LTD,50698,1300.60
SHRIRAMFIN,SHRIRAM FINANCE LIMITED,1399073,10273.62
SHRIRAMPPS,SHRIRAM PROPERTIES LTD,5069058,4946.14
SHYAMMETL,SHYAM METALICS AND ENGY L,1467818,12626.19
SIEMENS,SIEMENS LTD,571553,19048.41
SIGACHI,SIGACHI INDUSTRIES LTD,8801460,3751.72
SIGNATURE,SIGNATUREGLOBAL INDIA LTD,732311,8563.30
SIGNPOST,SIGNPOST INDIA LIMITED,166467,410.13
SIKKO,SIKKO INDUSTRIES LIMITED,100,0.08
SILINV,SIL INVESTMENTS LIMITED,210,1.85
SILVER,BIRLASLAMC - SILVER,1790615,2456.63
SILVER1,KOTAKMAMC - KOTAKSILVE,947154,1415.01
SILVER360,360ONEAMC - SILVER360,38852,62.84
SILVERADD,DSPAMC - DSPSILVETF,272990,413.42
SILVERAG,MIRAEAMC - MASILVER,375197,552.93
SILVERBEES,NIPPONAMC - NETFSILVER,37588863,56564.53
SILVERCASE,ZERODHAAMC - SILVERCASE,6755807,1140.35
SILVERETF,UTIAMC - SILVERETF,1835373,2910.28
SILVERIETF,ICICIPRAMC - ICICISILVE,6989566,11023.82
SILVERTUC,SILVER TOUCH TECHNO LTD,22147,178.94
SIMPLEXINF,SIMPLEX INFRASTRUCTURES L,212764,634.06
SINCLAIR,SINCLAIRS HOTELS LIMITED,52212,55.89
SINDHUTRAD,SINDHU TRADE LINKS LTD,1904289,496.19
SIRCA,SIRCA PAINT INDIA LIMITED,1402833,6240.44
SIS,SIS LIMITED,120442,436.19
SIYSIL,SIYARAM SILK MILLS LTD,202257,1612.93
SJS,SJS ENTERPRISES LIMITED,169081,2455.95
SJVN,SJVN LTD,24840546,25600.66
SKFINDIA,SKF INDIA LTD,7042,253.25
SKIPPER,SKIPPER LIMITED,969281,5055.05
SKMEGGPROD,SKM EGG PROD EXPORT(I) LT,5678,24.74
SKYGOLD,SKY GOLD AND DIAMONDS LTD,2271567,7579.14
SMALLCAP,MIRAEAMC - SMALLCAP,3562973,1630.39
SMARTLINK,SMARTLINK HOLDINGS LTD,65,0.09
SMARTWORKS,SMARTWORKS COWORKING SP L,137990,792.65
SMCGLOBAL,SMC GLOBAL SECURITIES LTD,1890446,1559.82
SML100CASE,ZERODHAAMC - SML100CASE,18211,1.87
SMLMAH,SML MAHINDRA LIMITED,82826,2535.94
SMLT,SARTHAK METALS LIMITED,3021,3.34
SMSLIFE,SMS LIFESCIENCES (I) LTD,85,0.98
SMSPHARMA,SMS PHARMACEUTICALS LTD.,531130,1509.22
SNOWMAN,SNOWMAN LOGISTICS LTD.,1218329,763.84
SNXT30BEES,NIPPONAMC - SNXT30BEES,2113,0.84
SOBHA,SOBHA LIMITED,236743,3801.78
SOFTTECH,SOFTTECH ENGINEERS LTD,100,0.33
SOLARA,SOLARA ACTIVE PHA SCI LTD,142851,890.45
SOLARINDS,SOLAR INDUSTRIES (I) LTD,279323,40148.93
SOLARWORLD,SOLARWORLD ENERGY SOL LTD,100077,300.64
SOMANYCERA,SOMANY CERAMICS LIMITED,96508,502.61
SOMICONVEY,SOMI CONVEYOR BELT. LTD.,125,0.17
SONACOMS,SONA BLW PRECISION FRGS L,2014301,10139.09
SONATSOFTW,SONATA SOFTWARE LTD,1935809,7823.43
SOTL,SAVITA OIL TECHNOLO. LTD,92837,415.14
SOUTHBANK,THE SOUTH INDIAN BANK LTD,42480449,15000.98
SOUTHWEST,SOUTH WEST PINNACLE LTD,17203,32.26
SPAL,S. P. APPARELS LIMITED,70669,538.12
SPANDANA,SPANDANA SPHOORTY FIN LTD,708674,2382.92
