SEBI REPORT AS ON Reporting date 13-NOV-2025,,,
,,,
,,,
Sr.No.,Particulars,Rs. In Lakhs ,
NIFTY50ADD,DSPAMC - DSPN50ETF,11034,28.98
NIFTYBEES,NIP IND ETF NIFTY BEES,4809649,13625.27
NIFTYBETF,BFAM - NIFTYBETF,1921,4.97
NIFTYCASE,ZERODHAAMC - NIFTYCASE,13977,1.44
NIFTYETF,MIRAEAMC - MAN50ETF,95106,254.98
NIFTYIETF,ICICI PRUD NIFTY ETF,541316,1510.30
NIFTYQLITY,BIRLASLAMC - NIFTYQLITY,19009,4.02
NIITLTD,NIIT LIMITED,2858130,4042.56
NIITMTS,NIIT LEARNING SYSTEMS LTD,152631,534.49
NILAINFRA,NILA INFRASTRUCTURES LTD,52563,6.54
NILASPACES,NILA SPACES LIMITED,1922,0.32
NILKAMAL,NILKAMAL LIMITED,9456,157.00
NINSYS,NINTEC SYSTEMS LIMITED,2427,12.61
NITCO,NITCO LIMITED,1704832,1920.86
NITINSPIN,NITIN SPINNERS LIMITED,295804,1081.26
NIVABUPA,NIVA BUPA HEALTH INS CO L,6361374,5304.95
NLCINDIA,NLC INDIA LIMITED,5415403,13449.28
NMDC,NMDC LTD.,26221231,19496.72
NOCIL,NOCIL LIMITED,2410879,5046.56
NORTHARC,NORTHERN ARC CAPITAL LTD,3288709,8401.80
NOVAAGRI,NOVA AGRITECH LIMITED,32483,18.14
NPBET,TATAAML - NPBET,715,2.02
NPST,NETWORK PEOPLE SRV TECH L,49715,986.86
NRBBEARING,NRB BEARING LIMITED,440391,1304.40
NRL,NUPUR RECYCLERS LIMITED,31403,24.64
NSIL,NALWA SONS INVESTMENT LTD,2646,208.62
NSLNISP,NMDC STEEL LIMITED,22014830,9968.67
NTPC,NTPC LTD,9667160,33637.86
NTPCGREEN,NTPC GREEN ENERGY LIMITED,15901233,16817.79
NUCLEUS,NUCLEUS SOFTWARE EXPORTS,67409,759.46
NUVAMA,NUVAMA WEALTH MANAGE LTD,94338,6612.11
NUVOCO,NUVOCO VISTAS CORP LTD,744267,3132.19
NV20,KOTAKMAMC - KTKNV20ETF,2055,3.14
NV20BEES,NIP IND ETF ETF NV20,18434,27.53
NV20IETF,ICICI PRUDENTIAL NV20 ETF,710509,104.08
NYKAA,FSN E COMMERCE VENTURES,2173191,5283.55
OAL,ORIENTAL AROMATICS LTD,21251,96.57
OBCL,ORISSA BENGAL CARRIER LTD,1382,0.84
OBEROIRLTY,OBEROI REALTY LIMITED,345990,6414.12
OCCL,ORIENTAL CARBN & CHEM LTD,715,2.24
OCCLLTD,OCCL LIMITED,19619,24.03
OFSS,ORACLE FIN SERV SOFT LTD.,290889,25712.78
OIL,OIL INDIA LTD,2851418,12959.10
OILCOUNTUB,OIL COUNTRY TUBULAR LTD,170,0.11
OILIETF,ICICIPRAMC - OILIETF,2337813,273.33
OLAELEC,OLA ELECTRIC MOBILITY LTD,2956062,1792.33
OLECTRA,OLECTRA GREENTECH LIMITED,2242794,33726.26
OMAXAUTO,OMAX AUTOS LTD,4002,3.96
OMAXE,OMAXE LIMITED,463272,418.72
OMFREIGHT,OM FREIGHT FORWARDERS LTD,10304,9.37
OMINFRAL,OM INFRA LIMITED,496030,580.69
ONEPOINT,ONE POINT ONE SOL LTD,1669183,813.27
ONESOURCE,ONESOURCE SPECL PHARMA L,212250,4235.18
ONGC,OIL AND NATURAL GAS CORP.,11910933,30505.39
ONMOBILE,ONMOBILE GLOBAL LTD.,1474503,970.78
ONWARDTEC,ONWARD TECHNOLOGIES LTD,22516,70.17
OPTIEMUS,OPTIEMUS INFRACOM LTD,640576,3791.02
ORCHPHARMA,ORCHID PHARMA LIMITED,166888,1327.58
ORICONENT,ORICON ENTERPRISES LTD,381643,199.51
ORIENTBELL,ORIENT BELL LIMITED,759,3.18
ORIENTCEM,ORIENT CEMENT LTD.,2636163,6219.15
ORIENTCER,ORIENT CERATECH LIMITED,55708,21.49
ORIENTELEC,ORIENT ELECTRIC LIMITED,258488,578.43
ORIENTHOT,ORIENT HOTELS LTD,2563320,3489.14
ORIENTPPR,ORIENT PAPER AND INDS LTD,3007640,980.50
ORIENTTECH,ORIENT TECHNOLOGIES LTD,601984,2665.22
ORISSAMINE,ORISSA MIN DEV CO LTD,40905,2396.30
OSWALAGRO,OSWAL AGRO MILLS LTD,123419,104.87
OSWALGREEN,OSWAL GREENTECH LIMITED,357447,147.52
OSWALPUMPS,OSWAL PUMPS LIMITED,707713,5265.73
PACEDIGITK,PACE DIGITEK LIMITED,96667,210.09
PAGEIND,PAGE INDUSTRIES LTD,12434,5360.24
PAISALO,PAISALO DIGITAL LIMITED,14434481,5451.25
PAKKA,PAKKA LIMITED,291574,481.68
PANACEABIO,PANACEA BIOTEC LTD,425105,1792.48
PANAMAPET,PANAMA PETROCHEM LTD,116188,378.07
PANCARBON,PANA CARBON IND CO LTD,100,0.50
PARACABLES,PARAMOUNT COMM LTD,2294636,1232.06
PARADEEP,PARADEEP PHOSPHATES LTD,10386838,18794.22
PARAGMILK,PARAG MILK FOODS LTD.,3875295,8900.24
PARAS,PARAS DEF AND SPCE TECH L,707877,5272.39
PARKHOTELS,PARKHOTELS,4515251,6915.94
PARSVNATH,PARSVNATH DEVELOPER LTD,28318,5.12
PASUPTAC,PASUPATI ACRYLON LIMITED,4250,2.18
PATANJALI,PATANJALI FOODS LIMITED,3359548,20378.05
PATELENG,PATEL ENGINEERING LTD.,5894771,2500.21
PATELRMART,PATEL RETAIL LIMITED,281100,636.73
PATINTLOG,PATEL INT. LOG. LTD,102110,17.52
PAVNAIND,PAVNA INDUSTRIES LIMITED,22944,10.18
PAYTM,ONE 97 COMMUNICATIONS LTD,1347608,13333.07
PCBL,PCBL CHEMICAL LIMITED,4658340,18622.79
PCJEWELLER,PC JEWELLER LTD,92790332,12374.12
PDMJEPAPER,PUDUMJEE PAPER PRO. LTD,136775,165.74
PDSL,PDS LIMITED,417693,1647.30
PEARLPOLY,PEARL POLYMERS LTD,1282,0.37
PEL,PIRAMAL ENTERPRISES LTD,59,0.92
PENIND,PENNAR INDUSTRIES LTD,1825346,4215.14
PENINLAND,PENINSULA LAND LIMITED,200137,71.39
PERSISTENT,PERSISTENT SYSTEMS LTD,188564,10718.57
PETRONET,PETRONET LNG LIMITED,3313480,9674.91
PFC,POWER FIN CORP LTD.,18995660,77729.06
PFIZER,PFIZER LTD,64733,3451.93
PFOCUS,PRIME FOCUS LIMITED,1195440,2122.12
PFS,PTC INDIA FIN SERV LTD,2652833,1055.34
PGEL,PG ELECTROPLAST LTD,3133798,17375.40
PGHH,P&G HYGIENE & HEALTH CARE,8471,1167.68
PGHL,PROCTER & GAMBLE HEALTH L,19082,1174.01
PGIL,PEARL GLOBAL IND LIMITED,112159,1750.60
PHARMABEES,NIPPONAMC - NETFPHARMA,6212477,1403.34
PHOENIXLTD,THE PHOENIX MILLS LTD,130164,2182.66
PICCADIL,PICCADILY AGRO INDUSTRI L,251548,1736.15
PIDILITIND,PIDILITE INDUSTRIES LTD,478748,7229.30
PIIND,PI INDUSTRIES LTD,158903,6001.38
PILANIINVS,PILANI INV & IND COR LTD,4289,228.82
PILITA,PIL ITALICA LIFESTYLE LTD,70649,10.11
PIRAMALFIN,PIRAMAL FINANCE LIMITED,333,4.12
PITTIENG,PITTI ENGINEERING LIMITED,156633,1559.98
PIXTRANS,PIX TRANSMISSIONS LIMITED,34383,531.53
PLASTIBLEN,PLASTIBLENDS INDIA LTD,4900,9.49
PLATIND,PLATINUM INDUSTRIES LTD,441387,1347.89
PLAZACABLE,PLAZA WIRES LIMITED,14698,7.57
PNB,PUNJAB NATIONAL BANK,27538414,30568.47
PNBGILTS,PNB GILTS LIMITED,4006516,4107.58
PNBHOUSING,PNB HOUSING FIN LTD.,1808578,16521.78
PNCINFRA,PNC INFRATECH LTD.,1701480,5401.53
PNGJL,P N GADGIL JEWELLERS LTD,747339,4732.82
POCL,PONDY OXIDES & CHEM LTD,377306,4976.99
POKARNA,POKARNA LIMITED,215338,1925.50
POLICYBZR,PB FINTECH LIMITED,383445,6953.56
POLYCAB,POLYCAB INDIA LIMITED,143851,9594.16
POLYMED,POLY MEDICURE LIMITED,272934,5898.04
POLYPLEX,POLYPLEX CORPORATION LTD,342807,3984.16
PONNIERODE,PONNIE SUGARS (ERODE) LTD,18476,58.97
POONAWALLA,POONAWALLA FINCORP LTD,4909645,23074.46
POWERGRID,POWER GRID CORP. LTD.,8563494,24666.72
POWERINDIA,HITACHI ENERGY INDIA LTD,36299,6977.18
POWERMECH,POWER MECH PROJECTS LTD.,347040,9753.46
PPL,PRAKASH PIPES LIMITED,264091,929.76
PPLPHARMA,PIRAMAL PHARMA LIMITED,8620167,17817.45
PRABHA,PRABHA ENERGY LIMITED,10008,24.50
PRAJIND,PRAJ INDUSTRIES LTD,4938236,21490.57
PRAKASH,PRAKASH INDUSTRIES LTD,4020848,6610.42
PRAKASHSTL,PRAKASH STEELAGE LTD,1080,0.09
PRECAM,PRECISION CAMSHAFTS LTD.,705582,1504.75
PRECWIRE,PRECISION WIRES INDIA LTD,568099,1156.68
PREMEXPLN,PREMIER EXPLOSIVES LTD,1035197,6218.68
PREMIERENE,PREMIER ENERGIES LIMITED,4085239,43502.50
PREMIERPOL,PREMIER POLYFILM LTD,4913,2.32
PRESTIGE,PRESTIGE ESTATE LTD,273772,4587.75
PRICOLLTD,PRICOL LIMITED,453219,2322.99
PRIMESECU,PRIME SECURITIES LIMITED,865001,2355.74
PRIMO,PRIMO CHEMICALS LIMITED,10220,2.69
PRINCEPIPE,PRINCE PIPES FITTINGS LTD,888757,3173.33
PRITI,PRITI INTERNATIONAL LTD,2574,1.93
PRITIKAUTO,PRITIKA AUTO INDUS LTD,54268,12.46
PRIVISCL,PRIVI SPECIALITY CHE LTD,311802,7620.26
PROSTARM,PROSTARM INFO SYSTEMS LTD,475045,970.37
PROTEAN,PROTEAN EGOV TECHNO LTD,1230500,11841.90
PROZONER,PROZONE REALTY LIMITED,34496,16.99
PRSMJOHNSN,PRISM JOHNSON LIMITED,1215759,2004.96
PRUDENT,PRUDENT CORP ADV SER LTD,42571,1118.90
PSB,PUNJAB & SIND BANK,9381772,3143.25
PSPPROJECT,PSP PROJECTS LIMITED,491341,4024.95
PSUBANK,KOTAK PSU BANK,28495,222.01
PSUBANKADD,DSPAMC - DSPPSBKETF,46866,37.17
PSUBNKBEES,NIP IND ETF PSU BANK BEES,9227334,7937.91
PSUBNKIETF,ICICIPRAMC - PSUBANKICI,450042,354.60
PTC,PTC INDIA LIMITED,3558746,6337.62
PTCIL,PTC INDUSTRIES LIMITED,25348,3891.61
PTL,PTL ENTERPRISES LTD,7758,3.16
PUNJABCHEM,PUNJAB CHEM & CROP PROT L,20689,271.53
PURVA,PURAVANKARA LIMITED,758521,2166.91
PVP,PVP VENTURES LIMITED,295,0.07
PVRINOX,PVR INOX LIMITED,923485,10746.92
PVSL,POPULAR VEHICLES N SER L,83862,120.17
PVTBANIETF,ICICIPRAMC - ICICIBANKP,1321058,367.31
PVTBANKADD,DSPAMC - DSPPVBKETF,41655,11.50
PYRAMID,PYRAMID TECHNOPLAST LTD,39259,67.73
QGOLDHALF,QUANTUM GOLD FUND,309684,301.44
QNIFTY,QUANTUM NIFTY 50 ETF,424,11.53
QPOWER,QUALITY POWER ELEC EQUP L,854425,6998.94
QUADFUTURE,QUADRANT FUTURE TEK LTD,726825,2872.92
QUAL30IETF,ICICIPRAMC - ICICIQTY30,463663,100.63
QUESS,QUESS CORP LIMITED,831664,2351.13
QUICKHEAL,QUICK HEAL TECH LTD,603830,2136.70
RACE,RACE ECO CHAIN LIMITED,57120,142.27
RACLGEAR,RACL GEARTECH LIMITED,78499,862.87
RADHIKAJWE,RADHIKA JEWELTECH LIMITED,523513,489.43
RADIANTCMS,RADIANT CASH MGMT SER LTD,320377,198.44
RADICO,RADICO KHAITAN LTD,136609,4180.39
RADIOCITY,MUSIC BROADCAST LIMITED,17903,1.69
RAILTEL,RAILTEL CORP OF IND LTD,6847296,27879.92
RAIN,RAIN INDUSTRIES LIMITED,6487797,9320.30
RAINBOW,RAINBOW CHILDRENS MED LTD,199644,2861.51
RAJESHEXPO,RAJESH EXPORTS LTD,1892128,4078.23
RAJOOENG,RAJOO ENGINEERS LIMITED,1502877,1511.11
RAJRATAN,RAJRATAN GLOBAL WIRE LTD,460274,1752.13
RAJSREESUG,RAJSHREE SUGAR & CHEMICAL,6131,2.59
RALLIS,RALLIS INDIA LTD,1643852,5003.86
RAMASTEEL,RAMA STEEL TUBES LIMITED,59651776,6279.71
RAMCOCEM,THE RAMCO CEMENTS LIMITED,485073,4993.11
RAMCOIND,RAMCO INDUSTRIES LIMITED,755277,2458.84
RAMCOSYS,RAMCO SYSTEMS LTD.,86336,515.07
RAMKY,RAMKY INFRA LTD,1521936,9012.52
RAMRAT,RAM RATNA WIRES LIMITED,96476,634.79
RANASUG,RANA SUGARS LTD.,235820,46.24
RANEHOLDIN,RANE HOLDINGS LIMITED,14520,240.55
RATEGAIN,RATEGAIN TRAVEL TECHN LTD,2920358,17260.67
RATNAMANI,RATNAMANI MET & TUB LTD.,51061,1350.21
RATNAVEER,RATNAVEER PRECISION ENG L,338723,523.80
RAYMOND,RAYMOND LTD,779783,5552.60
RAYMONDLSL,RAYMOND LIFESTYLE LIMITED,472954,5705.37
RAYMONDREL,RAYMOND REALTY LIMITED,778086,4900.90
RBA,RESTAURANT BRAND ASIA LTD,7508923,5896.95
RBLBANK,RBL BANK LIMITED,12545852,35917.93
RBZJEWEL,RBZ JEWELLERS LIMITED,105355,168.21
RCF,RASHTRIYA CHEMICALS & FER,9677234,15751.39
RECLTD,REC LIMITED,19812756,79561.99
REDINGTON,REDINGTON LIMITED,3400063,9841.62
REDTAPE,REDTAPE LIMITED,1338019,1964.59
REFEX,REFEX INDUSTRIES LIMITED,499897,1923.23
REGAAL,REGAAL RESOURCES LIMITED,246397,225.68
RELAXO,RELAXO FOOT LTD.,702107,3377.53
RELCHEMQ,RELIANCE CHEMOTEX IND LTD,126,0.24
RELIANCE,RELIANCE INDUSTRIES LTD,4399713,62119.53
RELIGARE,RELIGARE ENTER. LTD.,5760239,14839.53
RELINFRA,RELIANCE INFRASTRUCTU LTD,131968,308.68
RELTD,RAVINDRA ENERGY LIMITED,80302,132.40
REMSONSIND,REMSONS INDUSTRIES LTD,220630,319.69
RENUKA,SHREE RENUKA SUGARS LTD,21714731,7701.30
REPCOHOME,REPCO HOME FINANCE LTD,781303,3280.10
REPRO,REPRO INDIA LIMITED,7434,40.51
RESPONIND,RESPONSIVE INDUSTRIES LTD,919196,2024.31
RGL,RENAISSANCE GLOBAL LTD,1099008,1473.34
RHETAN,RHETAN TMT LIMITED,18759,4.49
RHIM,RHI MAGNESITA INDIA LTD,869176,4373.80
RICOAUTO,RICO AUTO INDUSTRIES LTD,1302062,1285.57
RIIL,RELIANCE INDUSTRIAL INFRA,458408,4652.87
RISHABH,RISHABH INSTRUMENTS LTD,4196,16.79
RITCO,RITCO LOGISTICS LIMITED,118562,356.38
RITES,RITES LIMITED,4729348,13464.96
RKEC,RKEC PROJECTS LIMITED,623,0.41
RKFORGE,RAMKRISHNA FORGINGS LTD,2372618,14808.21
RKSWAMY,R K SWAMY LIMITED,82194,134.61
RMDRIP,R M DRIP & SPRINK SYS LTD,456148,357.58
RML,RANE (MADRAS) LIMITED,28332,247.24
RNBDENIMS,R&B DENIMS LIMITED,9629,13.65
ROHLTD,ROYAL ORCHID HOTELS LTD,335227,1524.10
ROLEXRINGS,ROLEX RINGS LIMITED,1285320,1744.39
ROSSARI,ROSSARI BIOTECH LIMITED,188729,1330.86
ROSSELLIND,ROSSELL INDIA LIMITED,68,0.04
ROSSTECH,ROSSELL TECHSYS LIMITED,93902,665.61
ROTO,ROTO PUMPS LIMITED,815775,733.69
ROUTE,ROUTE MOBILE LIMITED,1020724,9679.95
RPEL,RAGHAV PRODUCTIVITY ENH L,112456,839.33
RPGLIFE,RPG LIFE SCIENCES LTD,19795,482.00
RPOWER,RELIANCE POWER LTD.,17039659,7512.35
RPPINFRA,R.P.P INFRA PROJECTS LTD,64426,90.02
RPPL,RAJSHREE POLYPACK LTD,21570,5.04
RPSGVENT,RPSG VENTURES LIMITED,538979,5092.48
RPTECH,RASHI PERIPHERALS LIMITED,248888,826.86
RRKABEL,R R KABEL LIMITED,356588,4965.42
RSSOFTWARE,R. S. SOFTWARE (INDIA) LI,1500,1.08
RSWM,RSWM LIMITED,307435,528.63
RSYSTEMS,R SYS INTERNATIONAL LTD,405840,1831.20
RTNINDIA,RATTANINDIA ENT LIMITED,16027963,9113.38
RTNPOWER,RATTANINDIA POWER LIMITED,23812414,3106.64
RUBFILA,RUBFILA INTERNATIONAL LTD,33422,27.44
RUBYMILLS,THE RUBY MILLS LTD,6376,15.72
RUCHIRA,RUCHIRA PAPERS LIMITED,80795,122.68
RUPA,RUPA & COMPANY LTD,499508,1100.63
RUSHIL,RUSHIL DECOR LIMITED,980691,323.54
RUSTOMJEE,KEYSTONE REALTORS LIMITED,151063,888.84
RVNL,RAIL VIKAS NIGAM LIMITED,19330797,72005.92
SAATVIKGL,SAATVIK GREEN ENERGY LTD,70258,347.98
SADBHAV,SADBHAV ENGINEERING LTD,569773,74.91
SAFARI,SAFARI IND (INDIA) LTD,37888,807.72
SAGCEM,SAGAR CEMENTS LIMITED,334100,862.03
SAGILITY,SAGILITY LIMITED,50815299,26068.27
SAHYADRI,SAHYADRI INDUSTRIES LTD,1681,5.03
SAIL,STEEL AUTHORITY OF INDIA,20983864,28400.91
SAILIFE,SAI LIFE SCIENCES LIMITED,525038,4605.69
SAKAR,SAKAR HEALTHCARE LIMITED,2659,8.84
SAKHTISUG,SAKTHI SUGARS LTD,1079913,454.58
SAKSOFT,SAKSOFT LIMITED,657244,1409.90
SAKUMA,SAKUMA EXPORTS LIMITED,26068,0.96
SALASAR,SALASAR TECHNO ENGG. LTD.,19066910,1984.99
SALSTEEL,S.A.L. STEEL LTD.,5000,1.14
SALZERELEC,SALZER ELECTRONICS LTD,262827,2289.26
SAMBHV,SAMBHV STEEL TUBES LTD,2627602,3050.80
SAMHI,SAMHI HOTELS LIMITED,3410747,6783.13
SAMMAANCAP,SAMMAAN CAPITAL LIMITED,32264731,50008.99
SANATHAN,SANATHAN TEXTILES LIMITED,67750,341.16
SANDESH,SANDESH LTD,113,1.38
SANDHAR,SANDHAR TECHNOLOGIES LTD,380409,2011.61
SANDUMA,SANDUR MANG & IRON ORES L,2844205,5915.99
SANGAMIND,SANGAM (INDIA) LTD,42161,191.46
SANGHIIND,SANGHI INDUSTRIES LTD,936597,686.06
SANGHVIMOV,SANGHVI MOVERS LTD,1195118,4083.63
SANOFI,SANOFI INDIA LIMITED,58351,2973.09
SANOFICONR,SANOFI CONS HEALTHC IND L,2801,141.91
SANSERA,SANSERA ENGINEERING LTD,240211,3315.35
SANSTAR,SANSTAR LIMITED,1330570,1352.86
SAPPHIRE,SAPPHIRE FOODS INDIA LTD,2497765,7697.32
SARDAEN,SARDA ENERGY & MIN LTD,2305444,12574.88
SAREGAMA,SAREGAMA INDIA LIMITED,722130,3654.13
SARLAPOLY,SARLA PERF. FIBERS LTD,41845,39.77
SARVESHWAR,SARVESHWAR FOODS LIMITED,3807719,235.69
SASKEN,SASKEN TECHNOLOGIES LTD,57987,871.24
SASTASUNDR,SASTASUNDAR VENTURES LTD,31483,94.83
SATIA,SATIA INDUSTRIES LIMITED,898580,816.66
SATIN,SATIN CREDIT NET LTD,464101,746.45
SAURASHCEM,SAURASHTRA CEMENT LIMITED,412130,458.69
SBC,SBC EXPORTS LIMITED,47493287,10010.94
SBCL,SHIVALIK BIMETAL CON. LTD,173507,925.47
SBFC,SBFC FINANCE LIMITED,4022856,4522.65
SBIBPB,SBIAMC - SBIBPB,14249,6.74
SBICARD,SBI CARDS & PAY SER LTD,763876,6851.93
SBIETFCON,SBIAMC - SBIETFCON,8925,11.42
SBIETFIT,SBIAMC - SBIETFIT,9673,39.62
SBIETFPB,SBIAMC - SBIETFPB,958,2.68
SBIETFQLTY,SBIAMC - SBIETFQLTY,3281,7.41
SBILIFE,SBI LIFE INSURANCE CO LTD,114299,2108.43
SBIN,STATE BANK OF INDIA,4189016,35033.03
SBINEQWETF,SBIAMC - SBINEQWETF,1650,0.55
SBISILVER,SBIAMC - SBISILVER,1508846,2391.90
SCHAEFFLER,SCHAEFFLER INDIA LIMITED,63344,2628.14
SCHAND,S CHAND AND COMPANY LTD,138253,278.77
SCHNEIDER,SCHNEIDER ELECTRIC INFRA,136494,1141.26
SCI,SHIPPING CORP OF INDIA LT,5585973,14008.17
SCILAL,SHIPPING CORP OF ILA LTD,2131026,1136.26
SCODATUBES,SCODA TUBES LIMITED,446932,829.96
SCPL,SHEETAL COOL PRODUCTS LTD,4335,14.00
SDBL,SOM DIST & BREW LTD,6780866,9078.35
SDL26BEES,RELCAPAMC-NETFSDL26,105,0.14
SEAMECLTD,SEAMEC LIMITED,109862,1031.64
SELECTIPO,MIRAEAMC - SELECTIPO,10434,5.15
SENCO,SENCO GOLD LIMITED,1150548,4196.42
SENORES,SENORES PHARMACEUTICALS L,612078,4458.99
SENSEXADD,DSPAMC - DSPSENXETF,2300,1.99
SENSEXETF,MIRAEAMC - SENSEXETF,8218,7.08
SENSEXIETF,ICICI PRUD SENSEX ETF,6071,57.13
SEPC,SEPC LIMITED,13240481,1925.58
SEQUENT,SEQUENT SCIENTIFIC LTD.,3508241,7549.09
SERVOTECH,SERVOTECH REN POW SYS LTD,709178,916.25
SESHAPAPER,SESHASAYEE PAPER & BOARDS,42043,125.75
SETF10GILT,SBIAMC - SETF10GILT,427,1.10
SETFGOLD,SBI-ETF GOLD,1100675,1138.94
SETFNIF50,SBI-ETF NIFTY 50,230246,604.89
SETFNIFBK,SBI-ETF NIFTY BANK,13370,77.06
SETFNN50,SBI-ETF NIFTY NEXT 50,36976,277.81
SFL,SHEELA FOAM LIMITED,417997,3006.24
SGFIN,SG FINSERVE LIMITED,89777,351.94
SGIL,SYNERGY GREEN IND. LTD,21904,121.82
SGLTL,STANDARD GLASS LIN TECH L,175369,312.99
SGMART,SG MART LIMITED,237344,836.27
SHAH,SHAH METACORP LIMITED,836060,38.14
SHAILY,SHAILY ENG PLASTICS LTD,271191,6377.46
SHAKTIPUMP,SHAKTI PUMPS (I) LTD,1113961,9462.92
SHALBY,SHALBY LIMITED,858260,2043.51
SHALPAINTS,SHALIM PAINTS LTD,854888,823.64
SHANKARA,SHANKARA BLDG PRODUCT LTD,4271,8.58
SHANTIGEAR,SHANTHI GEARS LTD,163643,885.24
SHANTIGOLD,SHANTI GOLD INTERNATION L,1750697,3982.66
SHARDACROP,SHARDA CROPCHEM LTD.,505468,4333.53
SHARDAMOTR,SHARDA MOTOR INDS LTD,136821,1480.97
SHAREINDIA,SHARE IND. SECURITIES LTD,1562689,3015.71
SHARIABEES,NIP IND ETF SHARIAH BEES,8135,40.88
SHILPAMED,SHILPA MEDICARE LTD,412229,1594.22
SHIVALIK,SHIVALIK RASAYAN LIMITED,34384,178.87
SHIVAMAUTO,SHIVAM AUTO.LTD,50966,16.68
SHIVATEX,SHIVA TEXYARN LIMITED,270,0.54
SHK,S H KELKAR AND CO. LTD.,1126797,2496.84
SHOPERSTOP,SHOPPERS STOP LIMITED,69778,392.37
SHREDIGCEM,SHREE DIGVIJAY CEM CO LTD,553062,520.14
SHREECEM,SHREE CEMENT LIMITED,17996,5182.42
SHREEJISPG,SHREEJI SHIPPING GLOBAL L,447469,1252.78
SHREEPUSHK,SHRE PUSH CHEM & FERT LTD,126027,497.50
SHREERAMA,SHREE RAMA MULTI TECH LTD,134,0.07
SHREYANIND,SHREYANS INDUSTRIES LTD,850,2.09
SHRINGARMS,SHRINGAR HOU OF MANGALS L,1167857,2581.21
SHRIPISTON,SHRIRAM PIST. & RING LTD,50401,1292.55
SHRIRAMFIN,SHRIRAM FINANCE LIMITED,1310869,9550.81
SHRIRAMPPS,SHRIRAM PROPERTIES LTD,5039633,4924.18
SHYAMMETL,SHYAM METALICS AND ENGY L,1434429,12345.21
SIEMENS,SIEMENS LTD,547768,18315.05
SIGACHI,SIGACHI INDUSTRIES LTD,8813609,3758.48
SIGNATURE,SIGNATUREGLOBAL INDIA LTD,716061,8382.58
SIGNPOST,SIGNPOST INDIA LIMITED,169615,417.91
SIKKO,SIKKO INDUSTRIES LIMITED,100,0.08
SILINV,SIL INVESTMENTS LIMITED,210,1.85
SILVER,BIRLASLAMC - SILVER,1761031,2407.50
SILVER1,KOTAKMAMC - KOTAKSILVE,908121,1354.58
SILVER360,360ONEAMC - SILVER360,38086,61.64
SILVERADD,DSPAMC - DSPSILVETF,257671,390.12
SILVERAG,MIRAEAMC - MASILVER,362671,533.62
SILVERBEES,NIPPONAMC - NETFSILVER,37110583,55698.10
SILVERCASE,ZERODHAAMC - SILVERCASE,6774448,1142.85
SILVERETF,UTIAMC - SILVERETF,1816610,2882.00
SILVERIETF,ICICIPRAMC - ICICISILVE,6708677,10554.43
SILVERTUC,SILVER TOUCH TECHNO LTD,23996,193.37
SIMPLEXINF,SIMPLEX INFRASTRUCTURES L,203444,607.49
SINCLAIR,SINCLAIRS HOTELS LIMITED,52211,55.89
SINDHUTRAD,SINDHU TRADE LINKS LTD,1914402,498.88
SIRCA,SIRCA PAINT INDIA LIMITED,1409495,6266.51
SIS,SIS LIMITED,120814,437.65
SIYSIL,SIYARAM SILK MILLS LTD,203825,1625.60
SJS,SJS ENTERPRISES LIMITED,171200,2484.89
SJVN,SJVN LTD,24828028,25643.67
SKFINDIA,SKF INDIA LTD,5683,225.61
SKIPPER,SKIPPER LIMITED,997780,5195.09
SKMEGGPROD,SKM EGG PROD EXPORT(I) LT,5506,24.02
SKYGOLD,SKY GOLD AND DIAMONDS LTD,2277788,7600.94
SMALLCAP,MIRAEAMC - SMALLCAP,3919530,1793.82
SMARTLINK,SMARTLINK HOLDINGS LTD,65,0.09
SMARTWORKS,SMARTWORKS COWORKING SP L,139172,799.15
SMCGLOBAL,SMC GLOBAL SECURITIES LTD,1870289,1578.73
SML100CASE,ZERODHAAMC - SML100CASE,17831,1.83
SMLMAH,SML MAHINDRA LIMITED,81382,2496.37
SMLT,SARTHAK METALS LIMITED,2721,3.03
SMSLIFE,SMS LIFESCIENCES (I) LTD,85,0.98
SMSPHARMA,SMS PHARMACEUTICALS LTD.,530846,1509.80
SNOWMAN,SNOWMAN LOGISTICS LTD.,1232111,770.89
SNXT30BEES,NIPPONAMC - SNXT30BEES,2143,0.86
SOBHA,SOBHA LIMITED,233817,3765.56
SOFTTECH,SOFTTECH ENGINEERS LTD,200,0.67
SOLARA,SOLARA ACTIVE PHA SCI LTD,142212,887.04
SOLARINDS,SOLAR INDUSTRIES (I) LTD,280372,40303.64
SOLARWORLD,SOLARWORLD ENERGY SOL LTD,92371,277.82
SOMANYCERA,SOMANY CERAMICS LIMITED,96637,503.41
SOMICONVEY,SOMI CONVEYOR BELT. LTD.,125,0.17
SONACOMS,SONA BLW PRECISION FRGS L,1987240,10011.73
SONATSOFTW,SONATA SOFTWARE LTD,1807103,7350.33
SOTL,SAVITA OIL TECHNOLO. LTD,94087,420.14
SOUTHBANK,THE SOUTH INDIAN BANK LTD,41416452,14597.29
SOUTHWEST,SOUTH WEST PINNACLE LTD,16480,30.95
SPAL,S. P. APPARELS LIMITED,63575,478.73
SPANDANA,SPANDANA SPHOORTY FIN LTD,801433,2615.95
SPARC,SUN PHARMA ADV.RES.CO.LTD,1655194,2677.11
SPECIALITY,SPECIALITY REST LTD,60745,88.12
SPECTRUM,SPECTRUM ELECTRIC IND LTD,85,1.25
