SEBI REPORT AS ON Reporting date 10-NOV-2025,,,
,,,
,,,
Sr.No.,Particulars,Rs. In Lakhs ,
NIFTY50ADD,DSPAMC - DSPN50ETF,11446,29.83
NIFTYBEES,NIP IND ETF NIFTY BEES,5293814,15016.10
NIFTYBETF,BFAM - NIFTYBETF,1921,4.97
NIFTYCASE,ZERODHAAMC - NIFTYCASE,1537,0.16
NIFTYETF,MIRAEAMC - MAN50ETF,104939,281.68
NIFTYIETF,ICICI PRUD NIFTY ETF,580757,1623.10
NIFTYQLITY,BIRLASLAMC - NIFTYQLITY,30117,6.44
NIITLTD,NIIT LIMITED,2888306,4090.38
NIITMTS,NIIT LEARNING SYSTEMS LTD,154397,540.32
NILAINFRA,NILA INFRASTRUCTURES LTD,54185,6.74
NILASPACES,NILA SPACES LIMITED,1941,0.32
NILKAMAL,NILKAMAL LIMITED,9157,153.33
NINSYS,NINTEC SYSTEMS LIMITED,2467,12.81
NIRAJ,NIRAJ CEMENT STRUC LTD,1104,0.39
NITCO,NITCO LIMITED,1699096,1917.91
NITINSPIN,NITIN SPINNERS LIMITED,305363,1115.26
NIVABUPA,NIVA BUPA HEALTH INS CO L,6884282,5717.62
NLCINDIA,NLC INDIA LIMITED,5537944,13790.81
NMDC,NMDC LTD.,28140447,20913.06
NOCIL,NOCIL LIMITED,2423512,5093.79
NORTHARC,NORTHERN ARC CAPITAL LTD,3296854,8427.07
NOVAAGRI,NOVA AGRITECH LIMITED,31983,17.92
NPBET,TATAAML - NPBET,755,2.13
NPST,NETWORK PEOPLE SRV TECH L,50098,995.71
NRBBEARING,NRB BEARING LIMITED,475646,1401.19
NRL,NUPUR RECYCLERS LIMITED,42141,32.47
NSIL,NALWA SONS INVESTMENT LTD,2935,231.66
NSLNISP,NMDC STEEL LIMITED,21728994,9841.59
NTPC,NTPC LTD,9646877,33613.50
NTPCGREEN,NTPC GREEN ENERGY LIMITED,15744102,16676.66
NUCLEUS,NUCLEUS SOFTWARE EXPORTS,67773,764.28
NUVAMA,NUVAMA WEALTH MANAGE LTD,95700,6707.08
NUVOCO,NUVOCO VISTAS CORP LTD,742266,3134.11
NV20,KOTAKMAMC - KTKNV20ETF,2155,3.29
NV20BEES,NIP IND ETF ETF NV20,18783,28.02
NV20IETF,ICICI PRUDENTIAL NV20 ETF,705787,103.37
NYKAA,FSN E COMMERCE VENTURES,2167246,5256.51
OAL,ORIENTAL AROMATICS LTD,21251,96.58
OBCL,ORISSA BENGAL CARRIER LTD,1382,0.84
OBEROIRLTY,OBEROI REALTY LIMITED,336008,6239.01
OCCL,ORIENTAL CARBN & CHEM LTD,715,2.24
OCCLLTD,OCCL LIMITED,20447,25.22
OFSS,ORACLE FIN SERV SOFT LTD.,290508,25705.83
OIL,OIL INDIA LTD,2779760,12627.97
OILCOUNTUB,OIL COUNTRY TUBULAR LTD,14,0.01
OILIETF,ICICIPRAMC - OILIETF,2667454,309.18
OLAELEC,OLA ELECTRIC MOBILITY LTD,3317434,1999.13
OLECTRA,OLECTRA GREENTECH LIMITED,2178328,32936.68
OMAXAUTO,OMAX AUTOS LTD,2,0.00
OMAXE,OMAXE LIMITED,464810,420.34
OMFREIGHT,OM FREIGHT FORWARDERS LTD,10642,9.68
OMINFRAL,OM INFRA LIMITED,496220,581.58
ONEPOINT,ONE POINT ONE SOL LTD,1681619,820.47
ONESOURCE,ONESOURCE SPECL PHARMA L,213569,4275.67
ONGC,OIL AND NATURAL GAS CORP.,9598507,24741.02
ONMOBILE,ONMOBILE GLOBAL LTD.,1462630,964.19
ONWARDTEC,ONWARD TECHNOLOGIES LTD,23550,73.54
OPTIEMUS,OPTIEMUS INFRACOM LTD,604847,3594.75
ORCHPHARMA,ORCHID PHARMA LIMITED,114723,908.94
ORICONENT,ORICON ENTERPRISES LTD,294197,147.04
ORIENTBELL,ORIENT BELL LIMITED,484,2.39
ORIENTCEM,ORIENT CEMENT LTD.,2472128,5940.00
ORIENTCER,ORIENT CERATECH LIMITED,54317,20.94
ORIENTELEC,ORIENT ELECTRIC LIMITED,279413,622.39
ORIENTHOT,ORIENT HOTELS LTD,2600318,3543.19
ORIENTPPR,ORIENT PAPER AND INDS LTD,3013673,984.52
ORIENTTECH,ORIENT TECHNOLOGIES LTD,545278,2453.34
ORISSAMINE,ORISSA MIN DEV CO LTD,41749,2440.69
OSWALAGRO,OSWAL AGRO MILLS LTD,124053,105.76
OSWALGREEN,OSWAL GREENTECH LIMITED,356714,148.45
OSWALPUMPS,OSWAL PUMPS LIMITED,605232,4634.69
PACEDIGITK,PACE DIGITEK LIMITED,47012,102.24
PAGEIND,PAGE INDUSTRIES LTD,12220,5292.01
PAISALO,PAISALO DIGITAL LIMITED,13057574,5025.11
PAKKA,PAKKA LIMITED,295773,491.71
PANACEABIO,PANACEA BIOTEC LTD,399554,1690.42
PANAMAPET,PANAMA PETROCHEM LTD,139414,442.27
PANCARBON,PANA CARBON IND CO LTD,100,0.50
PARACABLES,PARAMOUNT COMM LTD,2359014,1267.66
PARADEEP,PARADEEP PHOSPHATES LTD,9674277,17784.30
PARAGMILK,PARAG MILK FOODS LTD.,4119299,9491.11
PARAS,PARAS DEF AND SPCE TECH L,627994,4688.59
PARKHOTELS,PARKHOTELS,4439107,6817.95
PARSVNATH,PARSVNATH DEVELOPER LTD,28318,5.12
PASUPTAC,PASUPATI ACRYLON LIMITED,2900,1.47
PATANJALI,PATANJALI FOODS LIMITED,3519368,21301.16
PATELENG,PATEL ENGINEERING LTD.,5850001,2487.99
PATELRMART,PATEL RETAIL LIMITED,277404,628.45
PATINTLOG,PATEL INT. LOG. LTD,101510,17.43
PAVNAIND,PAVNA INDUSTRIES LIMITED,43896,17.56
PAYTM,ONE 97 COMMUNICATIONS LTD,1323971,12972.67
PCBL,PCBL CHEMICAL LIMITED,4630968,18559.33
PCJEWELLER,PC JEWELLER LTD,95063613,12698.28
PDMJEPAPER,PUDUMJEE PAPER PRO. LTD,118920,147.93
PDSL,PDS LIMITED,442329,1738.52
PEARLPOLY,PEARL POLYMERS LTD,1282,0.37
PEL,PIRAMAL ENTERPRISES LTD,1371,15.50
PENIND,PENNAR INDUSTRIES LTD,1864960,4353.91
PENINLAND,PENINSULA LAND LIMITED,250822,88.86
PERSISTENT,PERSISTENT SYSTEMS LTD,286635,16320.79
PETRONET,PETRONET LNG LIMITED,2436975,7223.92
PFC,POWER FIN CORP LTD.,18097207,74514.68
PFIZER,PFIZER LTD,50008,2699.51
PFOCUS,PRIME FOCUS LIMITED,1362011,2436.83
PFS,PTC INDIA FIN SERV LTD,2698390,1073.87
PGEL,PG ELECTROPLAST LTD,3172087,17636.19
PGHH,P&G HYGIENE & HEALTH CARE,7639,1060.80
PGHL,PROCTER & GAMBLE HEALTH L,19192,1182.17
PGIL,PEARL GLOBAL IND LIMITED,111234,1549.21
PHARMABEES,NIPPONAMC - NETFPHARMA,6890050,1555.79
PHOENIXLTD,THE PHOENIX MILLS LTD,130353,2184.34
PICCADIL,PICCADILY AGRO INDUSTRI L,234932,1632.45
PIDILITIND,PIDILITE INDUSTRIES LTD,472840,7137.10
PIIND,PI INDUSTRIES LTD,125051,4792.80
PILANIINVS,PILANI INV & IND COR LTD,4897,263.29
PILITA,PIL ITALICA LIFESTYLE LTD,70649,10.11
PIRAMALFIN,PIRAMAL FINANCE LIMITED,2439,28.60
PITTIENG,PITTI ENGINEERING LIMITED,150120,1505.92
PIXTRANS,PIX TRANSMISSIONS LIMITED,33915,525.14
PLASTIBLEN,PLASTIBLENDS INDIA LTD,5288,10.14
PLATIND,PLATINUM INDUSTRIES LTD,443087,1357.50
PLAZACABLE,PLAZA WIRES LIMITED,14876,7.66
PNB,PUNJAB NATIONAL BANK,26366164,29066.44
PNBGILTS,PNB GILTS LIMITED,4033059,4139.34
PNBHOUSING,PNB HOUSING FIN LTD.,1706104,15601.41
PNCINFRA,PNC INFRATECH LTD.,1648903,5264.11
PNGJL,P N GADGIL JEWELLERS LTD,749054,4715.99
POCL,PONDY OXIDES & CHEM LTD,420870,5544.97
POKARNA,POKARNA LIMITED,218057,1951.19
POLICYBZR,PB FINTECH LIMITED,332937,6064.15
POLYCAB,POLYCAB INDIA LIMITED,154459,10393.43
POLYMED,POLY MEDICURE LIMITED,324285,6922.13
POLYPLEX,POLYPLEX CORPORATION LTD,343775,4000.54
PONNIERODE,PONNIE SUGARS (ERODE) LTD,17634,56.65
POONAWALLA,POONAWALLA FINCORP LTD,5061803,23784.75
POWERGRID,POWER GRID CORP. LTD.,8525453,24628.28
POWERINDIA,HITACHI ENERGY INDIA LTD,37256,6961.61
POWERMECH,POWER MECH PROJECTS LTD.,339109,9625.36
PPL,PRAKASH PIPES LIMITED,272400,960.33
PPLPHARMA,PIRAMAL PHARMA LIMITED,8219010,17066.31
PRABHA,PRABHA ENERGY LIMITED,10008,24.50
PRAJIND,PRAJ INDUSTRIES LTD,4938052,21559.84
PRAKASH,PRAKASH INDUSTRIES LTD,3976529,6546.36
PRAKASHSTL,PRAKASH STEELAGE LTD,1080,0.09
PRECAM,PRECISION CAMSHAFTS LTD.,705337,1509.06
PRECWIRE,PRECISION WIRES INDIA LTD,658157,1307.69
PREMEXPLN,PREMIER EXPLOSIVES LTD,1068231,6410.71
PREMIERENE,PREMIER ENERGIES LIMITED,3808549,40583.92
PREMIERPOL,PREMIER POLYFILM LTD,4931,2.33
PRESTIGE,PRESTIGE ESTATE LTD,211565,3491.40
PRICOLLTD,PRICOL LIMITED,470985,2405.73
PRIMESECU,PRIME SECURITIES LIMITED,870274,2370.46
PRIMO,PRIMO CHEMICALS LIMITED,10222,2.69
PRINCEPIPE,PRINCE PIPES FITTINGS LTD,891813,3185.69
PRITI,PRITI INTERNATIONAL LTD,2574,1.93
PRITIKAUTO,PRITIKA AUTO INDUS LTD,54284,12.47
PRIVISCL,PRIVI SPECIALITY CHE LTD,394021,9860.83
PROSTARM,PROSTARM INFO SYSTEMS LTD,507056,1044.48
PROTEAN,PROTEAN EGOV TECHNO LTD,1242357,11955.77
PROZONER,PROZONE REALTY LIMITED,36496,18.17
PRSMJOHNSN,PRISM JOHNSON LIMITED,1233579,2035.70
PRUDENT,PRUDENT CORP ADV SER LTD,34667,919.73
PSB,PUNJAB & SIND BANK,9192768,3087.06
PSPPROJECT,PSP PROJECTS LIMITED,491125,3981.40
PSUBANK,KOTAK PSU BANK,27137,210.11
PSUBANKADD,DSPAMC - DSPPSBKETF,45918,36.34
PSUBNKBEES,NIP IND ETF PSU BANK BEES,9061119,7771.14
PSUBNKIETF,ICICIPRAMC - PSUBANKICI,449403,353.61
PTC,PTC INDIA LIMITED,3564183,6344.89
PTCIL,PTC INDUSTRIES LIMITED,27084,4112.66
PTL,PTL ENTERPRISES LTD,7758,3.16
PUNJABCHEM,PUNJAB CHEM & CROP PROT L,23456,306.01
PURVA,PURAVANKARA LIMITED,755504,2159.50
PVP,PVP VENTURES LIMITED,295,0.07
PVRINOX,PVR INOX LIMITED,836190,9783.85
PVSL,POPULAR VEHICLES N SER L,126771,185.11
PVTBANIETF,ICICIPRAMC - ICICIBANKP,1293523,359.38
PVTBANKADD,DSPAMC - DSPPVBKETF,37822,10.41
PYRAMID,PYRAMID TECHNOPLAST LTD,38370,67.02
QGOLDHALF,QUANTUM GOLD FUND,313911,305.49
QNIFTY,QUANTUM NIFTY 50 ETF,607,16.47
QPOWER,QUALITY POWER ELEC EQUP L,800996,6518.79
QUADFUTURE,QUADRANT FUTURE TEK LTD,717453,2866.48
QUAL30IETF,ICICIPRAMC - ICICIQTY30,467223,101.40
QUESS,QUESS CORP LIMITED,739377,2173.25
QUICKHEAL,QUICK HEAL TECH LTD,616509,2182.09
RACE,RACE ECO CHAIN LIMITED,57910,144.18
RACLGEAR,RACL GEARTECH LIMITED,75100,828.34
RADHIKAJWE,RADHIKA JEWELTECH LIMITED,498482,468.67
RADIANTCMS,RADIANT CASH MGMT SER LTD,324698,200.79
RADICO,RADICO KHAITAN LTD,133666,4074.76
RADIOCITY,MUSIC BROADCAST LIMITED,14908,1.48
RAILTEL,RAILTEL CORP OF IND LTD,6859157,27959.60
RAIN,RAIN INDUSTRIES LIMITED,6050497,8841.60
RAINBOW,RAINBOW CHILDRENS MED LTD,191780,2756.77
RAJESHEXPO,RAJESH EXPORTS LTD,1954031,4195.62
RAJOOENG,RAJOO ENGINEERS LIMITED,1481205,1497.85
RAJRATAN,RAJRATAN GLOBAL WIRE LTD,473736,1806.33
RAJSREESUG,RAJSHREE SUGAR & CHEMICAL,6371,2.68
RALLIS,RALLIS INDIA LTD,1678967,5114.41
RAMASTEEL,RAMA STEEL TUBES LIMITED,59325935,6242.82
RAMCOCEM,THE RAMCO CEMENTS LIMITED,392846,4067.40
RAMCOIND,RAMCO INDUSTRIES LIMITED,734154,2396.83
RAMCOSYS,RAMCO SYSTEMS LTD.,75707,452.21
RAMKY,RAMKY INFRA LTD,1536868,9083.79
RAMRAT,RAM RATNA WIRES LIMITED,88552,584.58
RANASUG,RANA SUGARS LTD.,236653,46.40
RANEHOLDIN,RANE HOLDINGS LIMITED,14542,240.90
RATEGAIN,RATEGAIN TRAVEL TECHN LTD,2903898,17124.12
RATNAMANI,RATNAMANI MET & TUB LTD.,51891,1369.98
RATNAVEER,RATNAVEER PRECISION ENG L,402895,622.22
RAYMOND,RAYMOND LTD,743736,5378.27
RAYMONDLSL,RAYMOND LIFESTYLE LIMITED,457945,5543.57
RAYMONDREL,RAYMOND REALTY LIMITED,747038,4738.07
RBA,RESTAURANT BRAND ASIA LTD,7165373,5715.74
RBLBANK,RBL BANK LIMITED,12882160,36820.83
RBZJEWEL,RBZ JEWELLERS LIMITED,85851,131.38
RCF,RASHTRIYA CHEMICALS & FER,9922029,16145.19
RECLTD,REC LIMITED,19299579,77849.11
REDINGTON,REDINGTON LIMITED,3205824,9187.37
REDTAPE,REDTAPE LIMITED,1341852,1971.13
REFEX,REFEX INDUSTRIES LIMITED,479584,1852.61
REGAAL,REGAAL RESOURCES LIMITED,384156,350.29
RELAXO,RELAXO FOOT LTD.,701613,3380.86
RELCHEMQ,RELIANCE CHEMOTEX IND LTD,125,0.24
RELIANCE,RELIANCE INDUSTRIES LTD,4933477,69598.50
RELIGARE,RELIGARE ENTER. LTD.,5531532,14248.34
RELINFRA,RELIANCE INFRASTRUCTU LTD,134431,315.06
RELTD,RAVINDRA ENERGY LIMITED,79589,130.29
REMSONSIND,REMSONS INDUSTRIES LTD,229106,332.89
RENUKA,SHREE RENUKA SUGARS LTD,21702313,7711.19
REPCOHOME,REPCO HOME FINANCE LTD,797864,3346.08
REPRO,REPRO INDIA LIMITED,7822,42.68
RESPONIND,RESPONSIVE INDUSTRIES LTD,1974275,4519.44
RGL,RENAISSANCE GLOBAL LTD,1141728,1522.47
RHETAN,RHETAN TMT LIMITED,2468,0.57
RHIM,RHI MAGNESITA INDIA LTD,1003823,5011.60
RICOAUTO,RICO AUTO INDUSTRIES LTD,1436884,1386.39
RIIL,RELIANCE INDUSTRIAL INFRA,460021,4674.22
RISHABH,RISHABH INSTRUMENTS LTD,4234,16.95
RITCO,RITCO LOGISTICS LIMITED,133256,395.21
RITES,RITES LIMITED,4745949,13521.04
RKEC,RKEC PROJECTS LIMITED,307,0.20
RKFORGE,RAMKRISHNA FORGINGS LTD,2482738,15466.02
RKSWAMY,R K SWAMY LIMITED,75088,126.22
RMDRIP,R M DRIP & SPRINK SYS LTD,104890,80.17
RML,RANE (MADRAS) LIMITED,29545,257.88
RNBDENIMS,R&B DENIMS LIMITED,9687,13.72
ROHLTD,ROYAL ORCHID HOTELS LTD,347263,1584.53
ROLEXRINGS,ROLEX RINGS LIMITED,1250858,1712.92
ROSSARI,ROSSARI BIOTECH LIMITED,190591,1348.06
ROSSELLIND,ROSSELL INDIA LIMITED,52,0.03
ROSSTECH,ROSSELL TECHSYS LIMITED,100227,708.54
ROTO,ROTO PUMPS LIMITED,825357,744.35
ROUTE,ROUTE MOBILE LIMITED,1025287,9756.39
RPEL,RAGHAV PRODUCTIVITY ENH L,110764,817.42
RPGLIFE,RPG LIFE SCIENCES LTD,19760,481.17
RPOWER,RELIANCE POWER LTD.,15978659,7078.06
RPPINFRA,R.P.P INFRA PROJECTS LTD,74355,104.78
RPPL,RAJSHREE POLYPACK LTD,27463,6.65
RPSGVENT,RPSG VENTURES LIMITED,542871,5125.71
RPTECH,RASHI PERIPHERALS LIMITED,265715,882.73
RRKABEL,R R KABEL LIMITED,368081,5138.22
RSSOFTWARE,R. S. SOFTWARE (INDIA) LI,1500,1.08
RSWM,RSWM LIMITED,296376,510.80
RSYSTEMS,R SYS INTERNATIONAL LTD,407079,1838.52
RTNINDIA,RATTANINDIA ENT LIMITED,16401220,9408.35
RTNPOWER,RATTANINDIA POWER LIMITED,23963119,3139.28
RUBFILA,RUBFILA INTERNATIONAL LTD,10890,9.12
RUBYMILLS,THE RUBY MILLS LTD,6326,15.61
RUCHIRA,RUCHIRA PAPERS LIMITED,103009,154.27
RUPA,RUPA & COMPANY LTD,507848,1121.22
RUSHIL,RUSHIL DECOR LIMITED,1006407,332.30
RUSTOMJEE,KEYSTONE REALTORS LIMITED,275667,1604.81
RVNL,RAIL VIKAS NIGAM LIMITED,19258457,72097.52
SAATVIKGL,SAATVIK GREEN ENERGY LTD,68054,342.49
SABTNL,SRI ADHIKARI BRO TELE N L,0,0.00
SADBHAV,SADBHAV ENGINEERING LTD,569773,74.91
SAFARI,SAFARI IND (INDIA) LTD,51007,1092.42
SAGCEM,SAGAR CEMENTS LIMITED,327692,848.00
SAGILITY,SAGILITY LIMITED,44694618,22979.10
SAHYADRI,SAHYADRI INDUSTRIES LTD,1681,5.03
SAIL,STEEL AUTHORITY OF INDIA,19856231,26695.90
SAILIFE,SAI LIFE SCIENCES LIMITED,518190,4540.60
SAKAR,SAKAR HEALTHCARE LIMITED,1986,5.95
SAKHTISUG,SAKTHI SUGARS LTD,1112667,461.30
SAKSOFT,SAKSOFT LIMITED,646100,1384.22
SAKUMA,SAKUMA EXPORTS LIMITED,26068,0.96
SALASAR,SALASAR TECHNO ENGG. LTD.,16779551,1757.34
SALSTEEL,S.A.L. STEEL LTD.,5000,1.14
SALZERELEC,SALZER ELECTRONICS LTD,288198,2489.22
SAMBHV,SAMBHV STEEL TUBES LTD,2627410,3058.54
SAMHI,SAMHI HOTELS LIMITED,3320876,6637.87
SAMMAANCAP,SAMMAAN CAPITAL LIMITED,32109572,49531.00
SANATHAN,SANATHAN TEXTILES LIMITED,69800,350.35
SANDESH,SANDESH LTD,113,1.38
SANDHAR,SANDHAR TECHNOLOGIES LTD,406711,2076.99
SANDUMA,SANDUR MANG & IRON ORES L,3192114,6648.45
SANGAMIND,SANGAM (INDIA) LTD,35905,163.70
SANGHIIND,SANGHI INDUSTRIES LTD,936358,685.87
SANGHVIMOV,SANGHVI MOVERS LTD,1225002,4185.88
SANOFI,SANOFI INDIA LIMITED,59168,3017.48
SANOFICONR,SANOFI CONS HEALTHC IND L,2811,141.52
SANSERA,SANSERA ENGINEERING LTD,225278,3023.23
SANSTAR,SANSTAR LIMITED,1285093,1312.92
SAPPHIRE,SAPPHIRE FOODS INDIA LTD,2452968,7602.96
SARDAEN,SARDA ENERGY & MIN LTD,2212065,12106.33
SAREGAMA,SAREGAMA INDIA LIMITED,706961,3622.18
SARLAPOLY,SARLA PERF. FIBERS LTD,42375,40.40
SARVESHWAR,SARVESHWAR FOODS LIMITED,4775009,293.20
SASKEN,SASKEN TECHNOLOGIES LTD,55010,828.76
SASTASUNDR,SASTASUNDAR VENTURES LTD,33286,100.17
SATIA,SATIA INDUSTRIES LIMITED,898035,816.31
SATIN,SATIN CREDIT NET LTD,445918,719.00
SAURASHCEM,SAURASHTRA CEMENT LIMITED,398902,446.07
SBC,SBC EXPORTS LIMITED,42987570,8871.31
SBCL,SHIVALIK BIMETAL CON. LTD,159154,853.33
SBFC,SBFC FINANCE LIMITED,3863510,4355.03
SBIBPB,SBIAMC - SBIBPB,16221,7.69
SBICARD,SBI CARDS & PAY SER LTD,757745,6809.05
SBIETFCON,SBIAMC - SBIETFCON,12326,15.73
SBIETFIT,SBIAMC - SBIETFIT,11858,48.13
SBIETFPB,SBIAMC - SBIETFPB,1173,3.29
SBIETFQLTY,SBIAMC - SBIETFQLTY,3357,7.58
SBILIFE,SBI LIFE INSURANCE CO LTD,118354,2177.26
SBIN,STATE BANK OF INDIA,4199974,34972.64
SBINEQWETF,SBIAMC - SBINEQWETF,767,0.25
SBISILVER,SBIAMC - SBISILVER,1530791,2417.94
SCHAEFFLER,SCHAEFFLER INDIA LIMITED,59043,2453.33
SCHAND,S CHAND AND COMPANY LTD,123569,254.68
SCHNEIDER,SCHNEIDER ELECTRIC INFRA,130176,1094.76
SCI,SHIPPING CORP OF INDIA LT,5294078,13124.85
SCILAL,SHIPPING CORP OF ILA LTD,2170999,1159.04
SCODATUBES,SCODA TUBES LIMITED,397350,736.97
SCPL,SHEETAL COOL PRODUCTS LTD,4335,14.00
SDBL,SOM DIST & BREW LTD,6827416,9123.58
SDL26BEES,RELCAPAMC-NETFSDL26,2075,2.77
SEAMECLTD,SEAMEC LIMITED,108586,1045.24
SELECTIPO,MIRAEAMC - SELECTIPO,10133,5.01
SENCO,SENCO GOLD LIMITED,1113508,4085.89
SENORES,SENORES PHARMACEUTICALS L,538117,3861.51
SENSEXADD,DSPAMC - DSPSENXETF,2000,1.73
SENSEXETF,MIRAEAMC - SENSEXETF,8456,7.28
SENSEXIETF,ICICI PRUD SENSEX ETF,5700,53.49
SEPC,SEPC LIMITED,13379449,1961.42
SEQUENT,SEQUENT SCIENTIFIC LTD.,2760309,5741.32
SERVOTECH,SERVOTECH REN POW SYS LTD,683243,900.34
SESHAPAPER,SESHASAYEE PAPER & BOARDS,41907,125.42
SETF10GILT,SBIAMC - SETF10GILT,475,1.22
SETFGOLD,SBI-ETF GOLD,1112444,1148.38
SETFNIF50,SBI-ETF NIFTY 50,283965,751.23
SETFNIFBK,SBI-ETF NIFTY BANK,12463,71.61
SETFNN50,SBI-ETF NIFTY NEXT 50,34765,261.20
SFL,SHEELA FOAM LIMITED,363695,2647.69
SGFIN,SG FINSERVE LIMITED,94797,371.31
SGIL,SYNERGY GREEN IND. LTD,25567,141.91
SGLTL,STANDARD GLASS LIN TECH L,166334,298.77
SGMART,SG MART LIMITED,385191,1338.26
SHAH,SHAH METACORP LIMITED,836060,38.14
SHAILY,SHAILY ENG PLASTICS LTD,297041,6953.28
SHAKTIPUMP,SHAKTI PUMPS (I) LTD,1113346,9506.23
SHALBY,SHALBY LIMITED,842983,2010.09
SHALPAINTS,SHALIM PAINTS LTD,848986,819.78
SHANKARA,SHANKARA BLDG PRODUCT LTD,6109,14.18
SHANTIGEAR,SHANTHI GEARS LTD,170964,925.10
SHANTIGOLD,SHANTI GOLD INTERNATION L,1730930,3936.42
SHARDACROP,SHARDA CROPCHEM LTD.,421149,3679.75
SHARDAMOTR,SHARDA MOTOR INDS LTD,133306,1442.31
SHAREINDIA,SHARE IND. SECURITIES LTD,1577454,3051.90
SHARIABEES,NIP IND ETF SHARIAH BEES,8668,43.55
SHILPAMED,SHILPA MEDICARE LTD,302443,1137.57
SHIVALIK,SHIVALIK RASAYAN LIMITED,34080,177.91
SHIVAMAUTO,SHIVAM AUTO.LTD,50766,16.62
SHIVATEX,SHIVA TEXYARN LIMITED,322,0.64
SHK,S H KELKAR AND CO. LTD.,942522,2184.93
SHOPERSTOP,SHOPPERS STOP LIMITED,66525,377.89
SHREDIGCEM,SHREE DIGVIJAY CEM CO LTD,566535,532.69
SHREECEM,SHREE CEMENT LIMITED,17166,4965.15
SHREEJISPG,SHREEJI SHIPPING GLOBAL L,274515,730.18
SHREEPUSHK,SHRE PUSH CHEM & FERT LTD,129397,513.09
SHREERAMA,SHREE RAMA MULTI TECH LTD,134,0.07
SHREYANIND,SHREYANS INDUSTRIES LTD,600,1.63
SHRINGARMS,SHRINGAR HOU OF MANGALS L,457638,1035.40
SHRIPISTON,SHRIRAM PIST. & RING LTD,53415,1370.46
SHRIRAMFIN,SHRIRAM FINANCE LIMITED,1491660,10768.00
SHRIRAMPPS,SHRIRAM PROPERTIES LTD,4950688,4850.54
SHYAMMETL,SHYAM METALICS AND ENGY L,1340274,11552.36
SIEMENS,SIEMENS LTD,477678,16169.41
SIGACHI,SIGACHI INDUSTRIES LTD,8766982,3752.59
SIGNATURE,SIGNATUREGLOBAL INDIA LTD,720170,8438.23
SIGNPOST,SIGNPOST INDIA LIMITED,173670,427.28
SIKKO,SIKKO INDUSTRIES LIMITED,100,0.08
SILINV,SIL INVESTMENTS LIMITED,210,1.85
SILVER,BIRLASLAMC - SILVER,1754609,2384.32
SILVER1,KOTAKMAMC - KOTAKSILVE,995716,1482.98
SILVER360,360ONEAMC - SILVER360,35033,56.81
SILVERADD,DSPAMC - DSPSILVETF,261930,396.06
SILVERAG,MIRAEAMC - MASILVER,390724,577.73
SILVERBEES,NIPPONAMC - NETFSILVER,39138873,58324.83
SILVERCASE,ZERODHAAMC - SILVERCASE,6474748,1091.71
SILVERETF,UTIAMC - SILVERETF,1887796,2977.43
SILVERIETF,ICICIPRAMC - ICICISILVE,6898195,10805.24
SILVERTUC,SILVER TOUCH TECHNO LTD,17327,137.87
SIMPLEXINF,SIMPLEX INFRASTRUCTURES L,192593,576.62
SINCLAIR,SINCLAIRS HOTELS LIMITED,43901,48.72
SINDHUTRAD,SINDHU TRADE LINKS LTD,1915690,499.34
SIRCA,SIRCA PAINT INDIA LIMITED,1308533,5732.39
SIS,SIS LIMITED,118691,432.31
SIYSIL,SIYARAM SILK MILLS LTD,190444,1525.28
SJS,SJS ENTERPRISES LIMITED,179974,2613.52
SJVN,SJVN LTD,24941904,25958.29
SKFINDIA,SKF INDIA LTD,4113,193.33
SKIPPER,SKIPPER LIMITED,985416,5157.76
SKMEGGPROD,SKM EGG PROD EXPORT(I) LT,230,1.00
SKYGOLD,SKY GOLD AND DIAMONDS LTD,2173364,7232.60
SMALLCAP,MIRAEAMC - SMALLCAP,4625114,2139.28
SMARTLINK,SMARTLINK HOLDINGS LTD,65,0.09
SMARTWORKS,SMARTWORKS COWORKING SP L,141637,812.44
SMCGLOBAL,SMC GLOBAL SECURITIES LTD,1091190,1591.57
SML100CASE,ZERODHAAMC - SML100CASE,19703,2.04
SMLMAH,SML MAHINDRA LIMITED,80244,2471.25
SMLT,SARTHAK METALS LIMITED,2721,3.03
SMSLIFE,SMS LIFESCIENCES (I) LTD,85,0.98
SMSPHARMA,SMS PHARMACEUTICALS LTD.,505259,1436.77
SNOWMAN,SNOWMAN LOGISTICS LTD.,1249789,782.83
SNXT30BEES,NIPPONAMC - SNXT30BEES,2143,0.86
SOBHA,SOBHA LIMITED,220066,3543.59
SOLARA,SOLARA ACTIVE PHA SCI LTD,154015,961.02
SOLARINDS,SOLAR INDUSTRIES (I) LTD,288593,41421.71
SOLARWORLD,SOLARWORLD ENERGY SOL LTD,67487,206.91
SOMANYCERA,SOMANY CERAMICS LIMITED,92975,487.23
SOMICONVEY,SOMI CONVEYOR BELT. LTD.,145,0.20
SONACOMS,SONA BLW PRECISION FRGS L,2114583,10599.64
SONAMLTD,SONAM LIMITED,0,0.00
SONATSOFTW,SONATA SOFTWARE LTD,2008426,8108.15
SOTL,SAVITA OIL TECHNOLO. LTD,93573,418.48
SOUTHBANK,THE SOUTH INDIAN BANK LTD,36855271,12778.28
SOUTHWEST,SOUTH WEST PINNACLE LTD,16431,30.81
SPAL,S. P. APPARELS LIMITED,67534,507.19
SPANDANA,SPANDANA SPHOORTY FIN LTD,717852,2418.49
SPARC,SUN PHARMA ADV.RES.CO.LTD,1661469,2692.73
