sebi_report_as_on_reporting_date_18nov2025,unnamed_1,unnamed_2,unnamed_3
INDRAMEDCO,INDRAPRASTHA MEDICAL CORP,1000753,5653.19
INDSWFTLAB,IND SWIFT LABORATORIES LT,6190,6.39
INDTERRAIN,IND TERRAIN FASHIONS LTD,17026,7.44
INDUSINDBK,INDUSIND BANK LIMITED,3434765,28627.43
INDUSTOWER,INDUS TOWERS LIMITED,3625879,12929.38
INFIBEAM,INFIBEAM AVENUES LIMITED,20456194,4011.22
INFOBEAN,INFOBEANS TECHNO. LTD.,16747,102.92
INFRABEES,NIP IND ETF INFRA BEES,9748,93.16
INFRAIETF,ICICIPRAMC - ICICIINFRA,165692,157.78
INFY,INFOSYS LIMITED,5441113,83334.06
INGERRAND,INGERSOLL-RAND INDIA LTD,74218,2640.73
INNOVACAP,INNOVA CAPTAB LIMITED,76207,655.63
INNOVANA,INNOVANA THINKLABS LTD,8,0.04
INOXGREEN,INOX GREEN ENERGY SER LTD,7454643,18767.71
INOXINDIA,INOX INDIA LIMITED,145929,1782.00
INOXWIND,INOX WIND LIMITED,23372594,38118.78
INSECTICID,INSECTICIDES (I) LTD,107872,874.27
INTELLECT,INTELLECT DESIGN ARENA,727536,7885.88
INTERARCH,INTERARCH BLDNG SOLTN LTD,89526,2164.83
INTERNET,MIRAEAMC - INTERNET,12544,1.80
INTLCONV,INTL CONVEYORS LIMITED,317339,317.27
INVENTURE,INVENTURE GRO & SEC LTD,60183,1.65
IOB,INDIAN OVERSEAS BANK,30335725,12925.83
IOC,INDIAN OIL CORP LTD,12579753,19132.03
IOLCP,IOL CHEM AND PHARMA LTD,6442978,6570.84
IONEXCHANG,ION EXCHANGE (INDIA) LTD,828165,4110.85
IPCALAB,IPCA LABORATORIES LTD,128887,1880.03
IPL,INDIA PESTICIDES LIMITED,1045289,2204.05
IRB,IRB INFRA DEV LTD.,57294158,28298.81
IRCON,IRCON INTERNATIONAL LTD,17037834,33837.29
IRCTC,INDIAN RAIL TOUR CORP LTD,3407580,26696.53
IREDA,INDIAN RENEWABLE ENERGY,24031336,39770.21
IRFC,INDIAN RAILWAY FIN CORP L,46749308,64887.00
IRIS,IRIS BUSINESS SERV LTD,1121,3.62
IRMENERGY,IRM ENERGY LIMITED,292609,1028.10
ISFT,INTRASOFT TECH. LTD,256904,278.27
ISGEC,ISGEC HEAVY ENG LTD,200692,2113.29
IT,KOTAKMAMC - KOTAKIT,198380,78.06
ITBEES,NIP IND ETF IT,24399748,9751.69
ITC,ITC LTD,9679523,40657.07
ITCHOTELS,ITC HOTELS LIMITED,8263335,18526.93
ITDC,INDIA TOUR. DEV. CO. LTD.,199478,1300.16
ITETF,MIRAEAMC - ITETF,527973,199.06
ITETFADD,DSPAMC - DSPITETF,15610,5.84
ITI,ITI LTD,1060638,3581.47
ITIETF,ICICIPRAMC - ICICITECH,1283760,515.89
IVALUE,IVALUE INFOSOLUTIONS LTD,149844,468.07
IVC,IL&FS INVESTMENT MANAGERS,247309,27.13
IVP,IVP LTD,1450,2.41
IVZINGOLD,INVESCO INDIA GOLD ETF,279,29.29
IWEL,INOX WIND ENERGY LIMITED,5,0.48
IXIGO,LE TRAVENUES TECHNOLOGY L,1359730,3942.15
IZMO,IZMO LIMITED,228,2.30
J&KBANK,J & K BANK LTD.,17535242,18938.56
JAGRAN,JAGRAN PRAKASHAN LIMITED,734243,540.15
JAGSNPHARM,JAGSONPAL PHARMACEUTICALS,127331,309.36
JAIBALAJI,JAI BALAJI INDUSTRIES LTD,9440529,10891.36
JAICORPLTD,JAI CORP LIMITED,2135968,3595.62
JAINREC,JAIN RESOURCE RECYCLING L,283082,1190.28
JAMNAAUTO,JAMNA AUTO IND LTD,5002630,5383.86
JARO,JARO INS OF TEC MG N RE L,62848,435.39
JASH,JASH ENGINEERING LIMITED,249620,1356.85
JAYAGROGN,JAYANT AGRO ORGANICS LTD,12095,33.17
JAYBARMARU,JAY BHARAT MARUTI LTD,19326,16.82
JAYNECOIND,JAYASWAL NECO INDUSTR LTD,7599683,4981.45
JAYSREETEA,JAYSHREE TEA & INDUSTRIES,36001,39.09
JBCHEPHARM,J B CHEMICALS AND PHARMA,43273,757.45
JBMA,JBM AUTO LIMITED,2618898,17969.30
JCHAC,JOHNSON CONTROLS HITACHI,81547,1486.57
JGCHEM,J.G.CHEMICALS LIMITED,283189,1305.03
JINDALPHOT,JINDAL PHOTO LIMITED,174,2.49
JINDALPOLY,JINDAL POLY FILMS LIMITED,225777,1398.74
JINDALSAW,JINDAL SAW LIMITED,10320271,21857.51
JINDALSTEL,JINDAL STEEL LIMITED,344588,3548.76
JINDRILL,JINDAL DRILLING IND. LTD,488081,3216.73
JINDWORLD,JINDAL WORLDWIDE LTD,2846138,1274.76
JIOFIN,JIO FIN SERVICES LTD,46212501,142001.71
JISLJALEQS,JAIN IRRIGATION SYSTEMS,16566976,9582.83
JITFINFRA,JITF INFRALOGISTICS LTD,631,2.75
JKCEMENT,JK CEMENT LIMITED,75970,4697.88
JKIL,JKUMAR INFR.LTD.,543077,3725.68
JKLAKSHMI,JK LAKSHMI CEMENT LTD,341530,3030.72
JKPAPER,JK PAPER LIMITED,980872,3987.09
JKTYRE,JK TYRE & INDUSTRIES LTD,802878,3244.09
JLHL,JUPITER LIFE LINE HOSP L,17559,263.04
JMA,JULLUNDUR MOT AGENCY LTD,702,0.64
JMFINANCIL,JM FINANCIAL LIMITED,13089544,21385.68
JNKINDIA,JNK INDIA LIMITED,152944,517.69
JOCIL,JOCIL LIMITED,0,0.00
JPOLYINVST,JIND POL INV & FIN CO LTD,4467,42.84
JPPOWER,JAIPRAKASH POWER VEN. LTD,87375908,17367.22
JSFB,JANA SMALL FIN BANK LTD,529780,2590.82
JSL,JINDAL STAINLESS LIMITED,700014,5331.06
JSLL,JEENA SIKHO LIFECARE LTD,335660,2540.35
JSWCEMENT,JSW CEMENT LIMITED,3872660,5423.21
JSWENERGY,JSW ENERGY LIMITED,4710723,25462.18
JSWHL,JSW HOLDINGS LIMITED,927,162.39
JSWINFRA,JSW INFRASTRUCTURE LTD,4345520,13207.21
JSWSTEEL,JSW STEEL LIMITED,503130,5665.26
JTEKTINDIA,JTEKT INDIA LIMITED,502080,876.56
JTLIND,JTL INDUSTRIES LIMITED,15434813,11586.79
JUBLCPL,JUBILANT AGRI N CON PRO L,47,1.25
JUBLFOOD,JUBILANT FOODWORKS LTD,2307981,14793.49
JUBLINGREA,JUBILANT INGREVIA LIMITED,950824,6979.46
JUBLPHARMA,JUBILANT PHARMOVA LTD,525661,5902.46
JUNIORBEES,NIP IND ETF JUNIOR BEES,550484,4069.76
JUNIPER,JUNIPER HOTELS LIMITED,161460,484.82
JUSTDIAL,JUSTDIAL LTD.,979762,8801.41
JWL,JUPITER WAGONS LIMITED,4710276,17461.91
JYOTHYLAB,JYOTHY LABS LIMITED,1358013,4799.01
JYOTICNC,JYOTI CNC AUTOMATION LTD,840519,8792.25
JYOTISTRUC,JYOTI STRUCTURES LTD,25932979,4236.74
KABRAEXTRU,KABRA EXTRUSION TECHNIK L,10440,27.50
KAJARIACER,KAJARIA CERAMICS LTD,588960,6920.93
KAKATCEM,KAKATIYA CEM SUGAR &IND L,136,0.32
KALAMANDIR,SAI SILKS (KALAMANDIR) L,3682073,6903.53
KALPATARU,KALPATARU LIMITED,26682,104.36
KALYANKJIL,KALYAN JEWELLERS IND LTD,4694518,24829.71
KAMATHOTEL,KAMAT HOTELS (I) LTD,109523,305.29
KAMDHENU,KAMDHENU LIMITED,7047551,2180.52
KANORICHEM,KANORIA CHEMICALS & INDUS,8510,9.66
KANPRPLA,KANPUR PLASTIPACK LIMITED,120,0.24
KANSAINER,KANSAI NEROLAC PAINTS LTD,1110191,2839.25
KAPSTON,KAPSTON SERVICES LIMITED,6011,19.49
KARURVYSYA,KARUR VYSYA BANK LTD,1649780,3745.29
KAYNES,KAYNES TECHNOLOGY IND LTD,1031364,67544.35
KCP,KCP LTD,1241010,2685.15
KCPSUGIND,KCP SUGAR IND CORP LTD.,9468,3.20
KDDL,KDDL LIMITED,31461,848.98
KEC,KEC INTL. LIMITED,2037047,17300.22
KECL,KIRLOSKAR ELECTRIC CO LTD,286367,379.03
KEI,KEI INDUSTRIES LTD.,182296,7354.78
KELLTONTEC,KELLTON TECH SOL LTD,6088355,1499.10
KERNEX,KERNEX MICROSYS(I) LTD,122303,1545.27
KESORAMIND,KESORAM INDUSTRIES LTD,163407,9.52
KFINTECH,KFIN TECHNOLOGIES LIMITED,1929997,22729.01
KHADIM,KHADIM INDIA LIMITED,10669,30.20
KHAICHEM,KHAITAN CHEM & FERT LTD,1166047,1351.45
KICL,KALYANI INVEST CO LTD,146,8.81
KILITCH,KILITCH DRUGS INDIA LTD,2991,11.51
KIMS,KRISHNA INST OF MED SCI L,593547,4188.42
KINGFA,KINGFA SCI & TEC IND LTD.,161,7.01
KIOCL,KIOCL LIMITED,59638,297.59
KIRIINDUS,KIRI INDUSTRIES LIMITED,2896338,17313.40
KIRLOSBROS,KIRLOSKAR BROTHERS LTD,192019,3930.42
KIRLOSENG,KIRLOSKAR OIL ENG LTD,308325,2982.66
KIRLOSIND,KIRLOSKAR INDUSTRIES LTD,30683,1203.68
KIRLPNU,KIRLOSKAR PNEUMATIC COM L,143732,1811.63
KITEX,KITEX GARMENTS LTD,548272,1136.41
KKCL,KEWAL KIRAN CLOTHING LTD,192771,983.23
KMEW,KNOWLEDGE MARINE & EN W L,67471,1634.39
KMSUGAR,K M SUGAR MILLS LTD,5101,1.50
KNRCON,KNR CONSTRU LTD.,6704705,14435.04
KOHINOOR,KOHINOOR FOODS LIMITED,2608,0.93
KOKUYOCMLN,KOKUYO CAMLIN LIMITED,155266,191.09
KOLTEPATIL,KOLTE PATIL DEV. LTD.,324965,1435.31
KOPRAN,KOPRAN LTD,445897,774.51
KOTAKBANK,KOTAK MAHINDRA BANK LTD,640239,13535.97
KOTARISUG,KOTHARI SUG & CHEM LTD.,22327,7.66
KOTHARIPET,KOTHARI PETROCHEM LTD,92815,150.04
KOTHARIPRO,KOTHARI PRODUCTS LTD,329,0.30
KOVAI,KOVAI MEDICAL CENTER & HO,50,3.15
KPEL,K.P. ENERGY LIMITED,626440,2748.11
KPIGREEN,KPI GREEN ENERGY LIMITED,2055875,10089.76
KPIL,KALPATARU PROJECT INT LTD,323271,4064.47
KPITTECH,KPIT TECHNOLOGIES LIMITED,1632827,21401.49
KPRMILL,KPR MILL LTD.,581032,6447.54
KRBL,KRBL LIMITED,1368747,5348.44
KRISHANA,KRISHANA PHOSCHEM LIMITED,127547,675.15
KRITINUT,KRITI NUTRIENTS LIMITED,213,0.19
KRN,KRN HEAT EXCHANGE N REF L,903669,7713.34
KRONOX,KRONOX LAB SCIENCES LTD,200316,351.65
KROSS,KROSS LIMITED,928640,1894.04
KRSNAA,KRSNAA DIAGNOSTICS LTD,174067,1408.23
KRYSTAL,KRYSTAL INTEGRATED SER L,35552,224.69
KSB,KSB LIMITED,164534,1344.20
KSCL,KAVERI SEED CO. LTD.,368106,4262.33
KSL,KALYANI STEELS LIMITED,250641,2172.77
KSOLVES,KSOLVES INDIA LIMITED,39569,132.45
KTKBANK,KARNATAKA BANK LIMITED,16594352,30787.93
KUANTUM,KUANTUM PAPERS LIMITED,290530,351.78
LALPATHLAB,DR. LAL PATH LABS LTD.,60039,1903.20
LAMBODHARA,LAMBODHARA TEXTILES LTD.,14104,20.10
LANCORHOL,LANCOR HOLDINGS LIMITED,9600,2.44
LANDMARK,LANDMARK CARS LIMITED,105662,640.01
LAOPALA,LA OPALA RG LIMITED,296988,812.07
LATENTVIEW,LATENT VIEW ANALYTICS LTD,675739,3063.29
LAURUSLABS,LAURUS LABS LIMITED,4570315,36088.13
LAXMIDENTL,LAXMI DENTAL LIMITED,265578,941.66
LAXMIINDIA,LAXMI INDIA FINANCE LTD,489604,743.29
LEMONTREE,LEMON TREE HOTELS LTD,7729793,12641.19
LGBBROSLTD,LG BALAKRISHNAN & BROS,62243,965.29
LGEINDIA,LG ELECTRONICS INDIA LTD,599615,9871.01
LGHL,LAXMI GOLDORNA HOUSE LTD,292,0.92
LIBERTSHOE,LIBERTY SHOES LTD,23788,79.60
LICHSGFIN,LIC HOUSING FINANCE LTD,3225904,19345.96
LICI,LIFE INSURA CORP OF INDIA,3411475,31125.70
LICMFGOLD,LIC MF - LIC GOLD ETF,14239,1515.94
LICNETFGSC,LICNAMC - LICNMFET,30039,8.58
LICNETFN50,LICNAMC - LICNFENGP,1210,3.45
LICNFNHGP,LICNAMC - LICNFNHGP,1,0.00
LICNMID100,LICNAMC - LICNMID100,125,0.07
LIKHITHA,LIKHITHA INFRASTRUC LTD,216267,636.56
LINC,LINC LIMITED,14532,26.73
LINCOLN,LINCOLN PHARMA LTD,122014,735.79
LINDEINDIA,LINDE INDIA LIMITED,167293,10889.61
LIQGRWBEES,NIPPONAMC - LIQGRWBEES,1,0.01
LIQUID,MIRAEAMC - LIQUID,148,1.48
LIQUID1,KOTAKMAMC - KOTAKLIQ,191,2.05
LIQUIDADD,DSPAMC - LIQUIDADD,24,0.26
LIQUIDBEES,NIP IND ETF LIQUID BEES,34224,342.29
LIQUIDBETF,BFAM - LIQUIDBETF,31,0.32
LIQUIDCASE,ZERODHAAMC - LIQUIDCASE,19563,21.68
LIQUIDETF,DSP LIQUID ETF,135,1.35
LIQUIDIETF,ICICIPRAMC - ICICILIQ,70,0.70
LIQUIDPLUS,MIRAEAMC - LIQUIDPLUS,26,0.27
LIQUIDSBI,SBIAMC - LIQUIDSBI,511,5.11
LIQUIDSHRI,SHRIRAM - LIQUIDSHRI,10,0.11
LLOYDSENGG,LLOYDS ENGG WORK LIMITED,18924476,12335.55
LLOYDSENT,LLOYDS ENTERPRISES LTD,38713275,25575.55
LLOYDSME,LLOYDS METALS N ENERGY L,1782483,23292.64
LMW,LMW LIMITED,20288,3076.47
LODHA,LODHA DEVELOPERS LIMITED,1610711,20776.13
LOKESHMACH,LOKESH MACHINES LTD,11245,23.46
LOTUSDEV,SRI LOTUS DEVLPRS N RTY L,2246207,4212.18
LOVABLE,LOVABLE LINGERIE LTD,6329,7.98
LOWVOL1,KOTAKMAMC - KOTAKLOVOL,3691,0.78
LOWVOLIETF,ICICI PR NIF LW VL 30 ETF,945913,211.54
LT,LARSEN & TOUBRO LTD.,743355,27869.46
LTF,L&T FINANCE LIMITED,3569739,8483.10
LTFOODS,LT FOODS LIMITED,1337386,5835.14
LTGILTBEES,NIP IND ETF LONGTERM GILT,163595,47.53
LTGILTCASE,ZERODHAAMC - LTGILTCASE,4,0.00
LTIM,LTIMINDTREE LIMITED,100183,5618.89
LTTS,L&T TECHNOLOGY SER. LTD.,285903,12530.84
LUMAXIND,LUMAX INDUSTRIES LTD,11057,525.00
LUMAXTECH,LUMAX AUTO TECH LTD,121986,1452.15
LUPIN,LUPIN LIMITED,459180,9246.08
LUXIND,LUX INDUSTRIES LIMITED,172427,2579.38
LXCHEM,LAXMI ORGANIC INDUS LTD,2673226,5911.53
LYKALABS,LYKA LABS LTD,18680,23.99
M&M,MAHINDRA & MAHINDRA LTD,684224,24096.71
M&MFIN,M&M FIN. SERVICES LTD,2115134,6323.80
MAANALU,MAAN ALUMINIUM LIMITED,46127,64.16
MADRASFERT,MADRAS FERTILISERS LTD,485804,452.11
MAFANG,MIRAEAMC - MAFANG,637174,1020.85
MAGADSUGAR,MAGADH SUGAR & ENERGY LTD,15075,103.83
MAGNUM,MAGNUM VENTURES LTD.,11048,3.47
MAHABANK,BANK OF MAHARASHTRA,41151168,23644.11
MAHEPC,MAHINDRA EPC IRRIG LTD,54971,89.31
MAHESHWARI,MAHESHWARI LOGISTICS LTD.,5650,3.51
MAHKTECH,MIRAEAMC - MAHKTECH,3720587,1041.86
MAHLIFE,MAHINDRA LIFESPACE DEVLTD,920116,4091.07
MAHLOG,MAHINDRA LOGISTIC LIMITED,526987,1858.17
MAHSCOOTER,MAHARASHTRA SCOOTERS LTD,5765,758.81
MAHSEAMLES,MAHARASHTRA SEAMLESS LTD,1090254,7320.92
MAITHANALL,MAITHAN ALLOYS LTD,238912,2697.73
MAKEINDIA,MIRAEAMC - MAMFGETF,27427,41.06
MALLCOM,MALLCOM (INDIA) LIMITED,4453,60.00
MAMATA,MAMATA MACHINERY LIMITED,603954,2831.50
MANAKCOAT,MAN COAT METAL & IND LTD,195527,307.13
MANAKSIA,MANAKSIA LTD.,16835,14.54
MANALIPETC,MANALI PETROCHEMICALS LT,595206,453.99
MANAPPURAM,MANAPPURAM FINANCE LTD,4056568,10805.14
MANBA,MANBA FINANCE LIMITED,198563,287.62
MANCREDIT,MANGAL CREDIT N FINCORP L,47929,86.05
MANGALAM,MANGALAM DRUG & CHEM LTD,5400,4.81
MANGCHEFER,MANG.CHEM.FERT.LTD,33736,116.86
MANGLMCEM,MANGALAM CEMENT LTD,1034697,7919.99
MANINDS,MAN INDUSTRIES (I) LTD.,610511,2454.05
MANINFRA,MAN INFRA LTD,2090114,3497.15
MANKIND,MANKIND PHARMA LIMITED,375057,9097.60
MANORAMA,MANORAMA INDUSTRIES LTD,332168,4794.51
MANYAVAR,VEDANT FASHIONS LIMITED,788591,5832.82
MAPMYINDIA,C.E. INFO SYSTEMS LIMITED,209451,3924.14
MARALOVER,MARAL OVERSEAS LTD,1027,0.54
MARATHON,MARATHON NXTGEN REALT LTD,1639554,10348.30
MARICO,MARICO LIMITED,279937,2039.10
MARINE,MARINE ELECTRICAL (I) LTD,192307,455.05
MARKOLINES,MARKOLINES PAVEMENT TEC L,450,0.74
MARKSANS,MARKSANS PHARMA LIMITED,4401458,8913.67
MARUTI,MARUTI SUZUKI INDIA LTD.,102469,15835.98
MASFIN,MAS FINANCIAL SERV LTD,337053,1030.76
MASPTOP50,MIRAEAMC - MASPTOP50,492020,321.29
MASTEK,MASTEK LTD,415779,10022.62
MASTERTR,MASTER TRUST LIMITED,814724,1152.33
MATRIMONY,MATRIMONY.COM LIMITED,20833,112.71
MAWANASUG,MAWANA SUGARS LIMITED,11086,11.56
MAXESTATES,MAX ESTATES LIMITED,297878,1474.60
MAXHEALTH,MAX HEALTHCARE INS LTD,1011571,11708.50
MAXIND,MAX INDIA LIMITED,24104,52.34
MAYURUNIQ,MAYUR UNIQUOTERS LTD,168727,926.91
MAZDA,MAZDA LIMITED,30653,89.93
MAZDOCK,MAZAGON DOCK SHIPBUIL LTD,4000343,120548.38
MBAPL,MADHYA BHARAT AGRO P. LTD,176741,746.07
MBEL,M AND B ENGINEERING LTD,316353,1452.28
MBLINFRA,MBL INFRASTRUCTURE LTD,127916,55.47
MCLEODRUSS,MCLEOD RUSSEL INDIA LTD.,50822,17.23
MCLOUD,MAGELLANIC CLOUD LIMITED,8969531,5902.81
MCX,MULTI COMMODITY EXCHANGE,333684,29887.34
MEDANTA,GLOBAL HEALTH LIMITED,348945,4500.58
MEDIASSIST,MEDI ASSIST HEALTH SER L,266874,1396.76
MEDICAMEQ,MEDICAMEN BIOTECH LIMITED,14504,70.31
MEDICO,MEDICO REMEDIES LIMITED,2595,1.08
MEDPLUS,MEDPLUS HEALTH SERV LTD,444042,3601.34
MEGASOFT,MEGASOFT LTD,13700,28.91
MEGASTAR,MEGASTAR FOODS LIMITED,40,0.12
MEIL,MANGAL ELECTRICAL IND L,40970,188.98
MENONBE,MENON BEARINGS LIMITED,10387,14.60
METAL,MIRAEAMC - METAL,1146725,119.84
METALIETF,ICICIPRAMC - METALIETF,12359276,1304.86
METROBRAND,METRO BRANDS LIMITED,67681,813.87
METROPOLIS,METROPOLIS HEALTHCARE LTD,103479,2112.22
MFSL,MAX FINANCIAL SERV LTD,102556,1674.92
MGEL,MANGALAM GLOBAL ENT LTD,1236536,206.66
MGL,MAHANAGAR GAS LTD.,758967,10408.18
MHLXMIRU,MAHALAXMI RUBTECH LIMITED,7,0.02
MHRIL,MAHINDRA HOLIDAYS LTD,304063,1083.27
MICEL,MIC ELECTRONICS LTD,1407403,911.96
MID150,KOTAKMAMC - MID150,4613,1.02
MID150BEES,NIP IND ETF MIDCAP 150,1193228,2674.12
MID150CASE,ZERODHAAMC - MID150CASE,1831228,201.07
MIDCAP,KOTAKMAMC - KOTAKMID50,64701,110.06
MIDCAPETF,MIRAEAMC - MAM150ETF,6995759,1544.16
MIDCAPIETF,ICICIPRAMC - ICICIM150,4411002,983.73
MIDHANI,MISHRA DHATU NIGAM LTD,2797678,11363.36
MIDQ50ADD,DSPAMC - DSPQ50ETF,30819,78.22
MIDSELIETF,ICICI PRUD MIDCAP SEL ETF,619237,111.81
MIDSMALL,MIRAEAMC - MIDSMALL,802763,393.20
MINDACORP,MINDA CORPORATION LTD,486157,2761.30
MINDTECK,MINDTECK (INDIA) LIMITED,31575,88.34
MIRCELECTR,MIRC ELECTRONICS LTD,326,0.06
MIRZAINT,MIRZA INTERNATIONAL LIMIT,274931,112.06
MITTAL,MITTAL LIFE STYLE LIMITED,12266,0.19
MMFL,MM FORGINGS LTD,260237,935.39
MMP,MMP INDUSTRIES LIMITED,39776,111.38
MMTC,MMTC LIMITED,3664085,2592.93
MNC,KOTAKMAMC - KOTAKMNC,189628,58.81
MOALPHA50,MOTILALAMC - MOALPHA50,40,0.02
MOBIKWIK,ONE MOBIKWIK SYSTEMS LTD,2824671,7967.63
MOCAPITAL,MOTILALAMC - MOCAPITAL,942418,434.96
MODEFENCE,MOTILALAMC - MODEFENCE,6340169,5669.86
MODISONLTD,MODISON LIMITED,44446,75.27
MOGOLD,MOTILALAMC - MOGOLD,27274,33.72
MOGSEC,MOTILALAMC - G5,4176,2.61
MOHEALTH,MOTILALAMC - MOHEALTH,58959,26.64
MOIL,MOIL LIMITED,3148217,12035.36
MOINFRA,MOTILALAMC - MOINFRA,207,0.12
MOKSH,MOKSH ORNAMENTS LIMITED,702269,99.46
MOL,MEGHMANI ORGANICS LIMITED,4791298,4140.42
MOLDTECH,MOLD-TEK TECHNOLOGIES LTD,36259,77.42
MOLDTKPAC,MOLD-TEK PACKAGING LTD,157514,1136.37
MOLOWVOL,MOTILALAMC - MOLOWVOL,4148,1.58
MOM100,MOTILAL OS MIDCAP100 ETF,1024324,643.83
MOM30IETF,ICICIPRAMC - ICICIMOM30,2084667,679.32
MOM50,MOTILAL OSWAL M50 ETF,9620,25.02
MOMENTUM,BIRLASLAMC - MOMENTUM,54161,17.21
MOMENTUM50,MOTILALAMC - MOMENTUM50,1506962,785.86
MOMIDMTM,MOTILALAMC - MOMIDMTM,1317,0.82
MOMOMENTUM,MOTILALAMC - MOMOMENTUM,236758,162.22
MON100,MOTILAL OS NASDAQ100 ETF,2063706,4759.18
MON50EQUAL,MOTILALAMC - MON50EQUAL,43,0.01
MONARCH,MONARCH NETWORTH CAP LTD,342308,1224.61
MONEXT50,MOTILALAMC - MONEXT50,8,0.01
MONIFTY500,MOTILALAMC - MONIFTY500,616321,146.57
MONQ50,MOTILALAMC - MONQ50,619213,607.30
MONTECARLO,MONTE CARLO FASHIONS LTD.,58161,440.10
MOQUALITY,MOTILALAMC - MOQUALITY,320,0.62
MOREALTY,MOTILALAMC - MOREALTY,2223167,2088.77
MOREPENLAB,MOREPEN LAB. LTD,14473534,8443.79
MOSCHIP,MOSCHIP TECHNOLOGIES LTD,1980680,4690.65
MOSILVER,MOTILALAMC - MOSILVER,27806,47.90
MOSMALL250,MOTILALAMC - MOSMALL250,2493036,430.55
MOTHERSON,SAMVRDHNA MTHRSN INTL LTD,12743881,13594.46
MOTILALOFS,MOTILAL OSWAL FIN LTD,1450060,13493.31
MOTISONS,MOTISONS JEWELLERS LTD,5584050,1047.06
MOVALUE,MOTILALAMC - MOVALUE,176242,187.96
MPHASIS,MPHASIS LIMITED,315832,8754.09
MPSLTD,MPS LIMITED,94138,2145.50
MRF,MRF LTD,4595,6659.76
MRPL,MRPL,7662484,13022.04
MSCIINDIA,KOTAKMAMC - MSCIINDIA,13040,3.74
MSPL,MSP STEEL & POWER LTD.,1155833,409.07
MSTCLTD,MSTC LIMITED,1350204,7591.25
MSUMI,MOTHERSON SUMI WRNG IND L,9120233,4175.82
MTARTECH,MTAR TECHNOLOGIES LIMITED,296537,6669.28
MTNL,MAHANAGAR TELEPHONE NIGAM,6451189,3060.03
MUFIN,MUFIN GREEN FINANCE LTD,1750373,1950.08
MUFTI,CREDO BRANDS MARKETING L,483727,618.11
MUKANDLTD,MUKAND LTD.,506469,729.11
MUKKA,MUKKA PROTEINS LIMITED,474954,144.64
MULTICAP,MIRAEAMC - MULTICAP,92700,14.73
MUNJALAU,MUNJAL AUTO IND. LTD.,510437,504.09
MUNJALSHOW,MUNJAL SHOWA LTD,107928,156.65
MURUDCERA,MURUDESHWAR CERAMICS LTD,6575,3.20
MUTHOOTCAP,MUTHOOT CAP SERV LTD,21541,66.12
MUTHOOTFIN,MUTHOOT FINANCE LIMITED,92696,3048.44
MUTHOOTMF,MUTHOOT MICROFIN LIMITED,582045,923.00
MVGJL,MANOJ VAIBHAV GEM N JEW L,252930,554.67
MWL,MANGALAM WORLDWIDE LTD,6635,15.07
NACLIND,NACL INDUSTRIES LIMITED,2882,2.92
NAGAFERT,NAGARJUN FERT AND CHE LTD,57637,3.48
NAHARINDUS,NAHAR INDS ENT LTD,12660,16.68
NAHARPOLY,NAHAR POLY FILMS LIMITED,4632,14.06
NAHARSPING,NAHAR SPINNING MILLS LTD.,82236,192.74
NAM-INDIA,NIPPON L I A M LTD,837436,7111.05
NATCAPSUQ,NATURAL CAPSULES LIMITED,200,0.45
NATCOPHARM,NATCO PHARMA LTD.,2549679,24473.02
NATHBIOGEN,NATH BIO-GENES (I) LTD,2375,5.18
NATIONALUM,NATIONAL ALUMINIUM CO LTD,6770459,14603.11
NAUKRI,INFO EDGE (I) LTD,693217,9743.44
NAVA,NAVA LIMITED,2103560,12503.08
NAVINFLUOR,NAVIN FLUORINE INT. LTD,56609,2905.16
NAVKARCORP,NAVKAR CORPORATION LTD.,1868918,2285.86
NAVNETEDUL,NAVNEET EDUCATION LTD,722001,1132.43
NAZARA,NAZARA TECHNOLOGIES LTD,31680780,90310.67
NBCC,NBCC (INDIA) LIMITED,19431230,21935.56
NCC,NCC LIMITED,14883701,32820.60
NCLIND,NCL INDUSTRIES LIMITED,379463,809.25
NDL,NANDAN DENIM LIMITED,367186,13.82
NDRAUTO,NDR AUTO COMPONENTS LTD,33605,348.17
NDTV,NDTV LTD,94568,92.78
NECCLTD,NORTH EAST CARRY CORP LTD,11832,2.56
NECLIFE,NECTAR LIFESCIENCES LTD.,7461,1.63
NELCAST,NELCAST LIMITED,78262,117.17
NELCO,NELCO LTD,499323,4679.46
NEOGEN,NEOGEN CHEMICALS LIMITED,195458,2917.59
NESCO,NESCO LTD.,244023,3030.17
NESTLEIND,NESTLE INDIA LIMITED,507951,6278.22
NETF,TATAAML - NETF,8497,22.99
NETWEB,NETWEB TECH INDIA LTD,515115,18270.86
NETWORK18,NETWORK18 MEDIA & INV LTD,21753285,11941.23
NEULANDLAB,NEULAND LAB LTD.,56866,8737.89
NEWGEN,NEWGEN SOFTWARE TECH LTD,1134356,11676.13
NEXT30ADD,DSPAMC - NEXT30ADD,2928,1.16
NEXT50,MIRAEAMC - MANXT50,17434,122.91
NEXT50IETF,ICICIPRAMC - ICICINXT50,835771,610.51
NFL,NATIONAL FERT. LTD,9085281,9447.57
NH,NARAYANA HRUDAYALAYA LTD.,584748,11094.90
NHPC,NHPC LTD,36560930,32750.34
NIACL,THE NEW INDIA ASSU CO LTD,3500211,7307.61
NIBE,NIBE LIMITED,25957,343.81
NIF100BEES,NIP IND ETF NIFTY 100,29751,81.29
NIF100IETF,ICICI PRUD NIFTY 100 ETF,255012,73.42
